wrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,inside_val_regions,inside_hassi,inside_marcellus,inside_permian,ls_cloud_perc,ls_cloud_shadow_perc,ls_nodata_perc
017_034,2023-03-14,2023-03-14T15:59:10.583583+00:00,LC08_L1TP_017034_20230314_20230321_02_T1,79.13,False,4.486,USA,"POLYGON Z ((-81.267 38.426 6999.999999999999, -79.099 38.111 6999.999999999999, -79.599 36.516 6999.999999999999, -81.723 36.825 6999.999999999999, -81.267 38.426 6999.999999999999))",True,False,True,False,82.44252558445291,6.258383596286436,32.48000964691335
017_034,2023-09-22,2023-09-22T15:59:16.359517+00:00,LC08_L1TP_017034_20230922_20231002_02_T1,24.19,False,3.449,USA,"POLYGON Z ((-81.267 38.426 6999.999999999999, -79.099 38.111 6999.999999999999, -79.599 36.516 6999.999999999999, -81.723 36.825 6999.999999999999, -81.267 38.426 6999.999999999999))",True,False,True,False,33.9585849865899,14.023471316082883,32.469677235406905
017_034,2023-10-08,2023-10-08T15:59:21.217869+00:00,LC08_L1TP_017034_20231008_20231017_02_T1,48.81,False,3.454,USA,"POLYGON Z ((-81.267 38.426 6999.999999999999, -79.099 38.111 6999.999999999999, -79.599 36.516 6999.999999999999, -81.723 36.825 6999.999999999999, -81.267 38.426 6999.999999999999))",True,False,True,False,58.90138644084484,19.2210968101214,32.470662701431046
017_034,2023-12-19,2023-12-19T15:59:32.823828+00:00,LC09_L1TP_017034_20231219_20231219_02_T1,57.11,False,3.464,USA,"POLYGON Z ((-81.267 38.426 6999.999999999999, -79.099 38.111 6999.999999999999, -79.599 36.516 6999.999999999999, -81.723 36.825 6999.999999999999, -81.267 38.426 6999.999999999999))",True,False,True,False,63.82103108827563,10.845864099162421,32.159906486756256
017_034,2024-02-29,2024-02-29T15:59:11.342328+00:00,LC08_L1TP_017034_20240229_20240313_02_T1,2.41,True,3.843,USA,"POLYGON Z ((-81.267 38.426 6999.999999999999, -79.099 38.111 6999.999999999999, -79.599 36.516 6999.999999999999, -81.723 36.825 6999.999999999999, -81.267 38.426 6999.999999999999))",True,False,True,False,3.2173135463199394,2.4123034638778855,32.48124480872063
017_034,2024-05-11,2024-05-11T15:58:47.909153+00:00,LC09_L1TP_017034_20240511_20240511_02_T1,38.96,False,3.474,USA,"POLYGON Z ((-81.267 38.426 6999.999999999999, -79.099 38.111 6999.999999999999, -79.599 36.516 6999.999999999999, -81.723 36.825 6999.999999999999, -81.267 38.426 6999.999999999999))",True,False,True,False,49.14503136549731,14.435239831666658,32.08034128332987
018_031,2022-04-19,2022-04-19T16:04:01.136440+00:00,LC08_L1GT_018031_20220419_20220427_02_T2,95.04,False,3.745,USA,"POLYGON Z ((-81.517 42.718 6999.999999999999, -79.207 42.382 6999.999999999999, -79.759 40.793 6999.999999999999, -82.015 41.121 6999.999999999999, -81.517 42.718 6999.999999999999))",True,False,True,False,95.04386672886994,4.956133271130059,33.35239162463019
018_031,2022-08-01,2022-08-01T16:04:16.057979+00:00,LC09_L1TP_018031_20220801_20230405_02_T1,63.48,False,3.481,USA,"POLYGON Z ((-81.517 42.718 6999.999999999999, -79.207 42.382 6999.999999999999, -79.759 40.793 6999.999999999999, -82.015 41.121 6999.999999999999, -81.517 42.718 6999.999999999999))",True,False,True,False,73.99640072857527,13.502836308182054,32.98292373534854
018_031,2022-09-02,2022-09-02T16:04:25.733935+00:00,LC09_L1TP_018031_20220902_20230331_02_T1,32.35,True,3.801,USA,"POLYGON Z ((-81.517 42.718 6999.999999999999, -79.207 42.382 6999.999999999999, -79.759 40.793 6999.999999999999, -82.015 41.121 6999.999999999999, -81.517 42.718 6999.999999999999))",True,False,True,False,36.13560769856057,9.228353321972603,32.97450245284251
018_031,2023-08-04,2023-08-04T16:03:56.171887+00:00,LC09_L1TP_018031_20230804_20230805_02_T1,29.75,False,3.505,USA,"POLYGON Z ((-81.517 42.718 6999.999999999999, -79.207 42.382 6999.999999999999, -79.759 40.793 6999.999999999999, -82.015 41.121 6999.999999999999, -81.517 42.718 6999.999999999999))",True,False,True,False,41.151308216188724,16.327297016381433,33.061267779838495
018_031,2023-08-20,2023-08-20T16:04:00.481331+00:00,LC09_L1TP_018031_20230820_20230820_02_T1,9.08,False,3.482,USA,"POLYGON Z ((-81.517 42.718 6999.999999999999, -79.207 42.382 6999.999999999999, -79.759 40.793 6999.999999999999, -82.015 41.121 6999.999999999999, -81.517 42.718 6999.999999999999))",True,False,True,False,12.02691956708913,5.795202312890866,32.97904711526566
018_031,2024-08-14,2024-08-14T16:03:50.961769+00:00,LC08_L1TP_018031_20240814_20240822_02_T1,10.88,False,4.171,USA,"POLYGON Z ((-81.517 42.718 6999.999999999999, -79.207 42.382 6999.999999999999, -79.759 40.793 6999.999999999999, -82.015 41.121 6999.999999999999, -81.517 42.718 6999.999999999999))",True,False,True,False,16.931880848565186,9.885753398272989,33.279482461061555
018_031,2024-11-26,2024-11-26T16:04:27.916376+00:00,LC09_L1GT_018031_20241126_20241126_02_T2,89.77,False,4.628,USA,"POLYGON Z ((-81.517 42.718 6999.999999999999, -79.207 42.382 6999.999999999999, -79.759 40.793 6999.999999999999, -82.015 41.121 6999.999999999999, -81.517 42.718 6999.999999999999))",True,False,True,False,94.79916426079727,8.532138835794427,33.04798879518071
018_032,2023-02-25,2023-02-25T16:04:51.717369+00:00,LC09_L1TP_018032_20230225_20230308_02_T1,49.83,True,4.632,USA,"POLYGON Z ((-81.962 41.289 6999.999999999999, -79.703 40.96 6999.999999999999, -80.236 39.369 6999.999999999999, -82.445 39.69 6999.999999999999, -81.962 41.289 6999.999999999999))",True,False,True,False,53.768794873073716,7.314292444248055,33.166691861993634
018_032,2023-08-12,2023-08-12T16:04:28.327153+00:00,LC08_L1TP_018032_20230812_20230818_02_T1,56.57,False,4.738,USA,"POLYGON Z ((-81.962 41.289 6999.999999999999, -79.703 40.96 6999.999999999999, -80.236 39.369 6999.999999999999, -82.445 39.69 6999.999999999999, -81.962 41.289 6999.999999999999))",True,False,True,False,64.36205565557461,10.494340697412609,33.45414293287282
018_032,2024-01-11,2024-01-11T16:04:52.082855+00:00,LC09_L1TP_018032_20240111_20240111_02_T1,59.85,False,4.677,USA,"POLYGON Z ((-81.962 41.289 6999.999999999999, -79.703 40.96 6999.999999999999, -80.236 39.369 6999.999999999999, -82.445 39.69 6999.999999999999, -81.962 41.289 6999.999999999999))",True,False,True,False,63.49256080984771,6.279068408614445,33.233816527475085
018_032,2024-02-20,2024-02-20T16:04:39.396855+00:00,LC08_L1TP_018032_20240220_20240229_02_T1,0.91,True,4.337,USA,"POLYGON Z ((-81.962 41.289 6999.999999999999, -79.703 40.96 6999.999999999999, -80.236 39.369 6999.999999999999, -82.445 39.69 6999.999999999999, -81.962 41.289 6999.999999999999))",True,False,True,False,2.8087730626515435,2.1725310654375716,33.461337057078026
018_032,2024-11-02,2024-11-02T16:04:32.308817+00:00,LC08_L1TP_018032_20241102_20241112_02_T1,2.89,False,3.542,USA,"POLYGON Z ((-81.962 41.289 6999.999999999999, -79.703 40.96 6999.999999999999, -80.236 39.369 6999.999999999999, -82.445 39.69 6999.999999999999, -81.962 41.289 6999.999999999999))",True,False,True,False,5.576811850964746,4.709473542787075,33.46005362138591
018_033,2022-08-17,2022-08-17T16:05:12.081737+00:00,LC09_L1TP_018033_20220817_20230402_02_T1,34.11,False,4.802,USA,"POLYGON Z ((-82.394 39.858 6999.999999999999, -80.182 39.536 6999.999999999999, -80.697 37.943 6999.999999999999, -82.862 38.258 6999.999999999999, -82.394 39.858 6999.999999999999))",True,False,True,False,44.53436005965995,14.887403982409408,33.368046216049414
018_033,2022-09-02,2022-09-02T16:05:13.503258+00:00,LC09_L1TP_018033_20220902_20230331_02_T1,22.14,False,4.777,USA,"POLYGON Z ((-82.394 39.858 6999.999999999999, -80.182 39.536 6999.999999999999, -80.697 37.943 6999.999999999999, -82.862 38.258 6999.999999999999, -82.394 39.858 6999.999999999999))",True,False,True,False,25.171527728510554,6.134900165334797,33.36091701990565
018_033,2023-10-23,2023-10-23T16:05:13.908191+00:00,LC09_L1TP_018033_20231023_20231023_02_T1,0.0,False,4.075,USA,"POLYGON Z ((-82.394 39.858 6999.999999999999, -80.182 39.536 6999.999999999999, -80.697 37.943 6999.999999999999, -82.862 38.258 6999.999999999999, -82.394 39.858 6999.999999999999))",True,False,True,False,0.005838435148077158,0.004472776779406186,33.352306326055775
018_033,2024-02-20,2024-02-20T16:05:03.279423+00:00,LC08_L1TP_018033_20240220_20240229_02_T1,3.0,False,3.808,USA,"POLYGON Z ((-82.394 39.858 6999.999999999999, -80.182 39.536 6999.999999999999, -80.697 37.943 6999.999999999999, -82.862 38.258 6999.999999999999, -82.394 39.858 6999.999999999999))",True,False,True,False,6.445230168187533,4.223394759764359,33.5649671851634
018_033,2024-11-26,2024-11-26T16:05:15.698406+00:00,LC09_L1TP_018033_20241126_20241126_02_T1,43.18,False,4.426,USA,"POLYGON Z ((-82.394 39.858 6999.999999999999, -80.182 39.536 6999.999999999999, -80.697 37.943 6999.999999999999, -82.862 38.258 6999.999999999999, -82.394 39.858 6999.999999999999))",True,False,True,False,57.578013586116334,27.41093642826252,33.34159043215059
018_034,2022-06-30,2022-06-30T16:05:15.903098+00:00,LC09_L1TP_018034_20220630_20230409_02_T1,10.9,True,4.443,USA,"POLYGON Z ((-82.812 38.426 6999.999999999999, -80.644 38.111 6999.999999999999, -81.144 36.516 6999.999999999999, -83.268 36.825 6999.999999999999, -82.812 38.426 6999.999999999999))",True,False,True,False,16.85309061387684,8.423769968553536,33.54738793993807
018_034,2024-01-19,2024-01-19T16:05:29.386930+00:00,LC08_L1GT_018034_20240119_20240129_02_T2,91.09,False,4.567,USA,"POLYGON Z ((-82.812 38.426 6999.999999999999, -80.644 38.111 6999.999999999999, -81.144 36.516 6999.999999999999, -83.268 36.825 6999.999999999999, -82.812 38.426 6999.999999999999))",True,False,True,False,91.08561323514307,8.914386764856927,33.75409487837042
018_034,2024-02-20,2024-02-20T16:05:27.170463+00:00,LC08_L1TP_018034_20240220_20240229_02_T1,6.41,False,3.482,USA,"POLYGON Z ((-82.812 38.426 6999.999999999999, -80.644 38.111 6999.999999999999, -81.144 36.516 6999.999999999999, -83.268 36.825 6999.999999999999, -82.812 38.426 6999.999999999999))",True,False,True,False,9.61652280122203,6.095551431587287,33.93087123986771
018_034,2024-06-03,2024-06-03T16:04:45.506862+00:00,LC09_L1TP_018034_20240603_20240604_02_T1,92.45,True,3.479,USA,"POLYGON Z ((-82.812 38.426 6999.999999999999, -80.644 38.111 6999.999999999999, -81.144 36.516 6999.999999999999, -83.268 36.825 6999.999999999999, -82.812 38.426 6999.999999999999))",True,False,True,False,92.44951001838345,7.550489981616551,33.5487023704865
018_034,2024-06-11,2024-06-11T16:04:27.808388+00:00,LC08_L1TP_018034_20240611_20240628_02_T1,61.67,False,3.833,USA,"POLYGON Z ((-82.812 38.426 6999.999999999999, -80.644 38.111 6999.999999999999, -81.144 36.516 6999.999999999999, -83.268 36.825 6999.999999999999, -82.812 38.426 6999.999999999999))",True,False,True,False,70.68030493152786,10.861984561441844,33.84586226559626
018_034,2024-08-14,2024-08-14T16:05:02.626418+00:00,LC08_L1TP_018034_20240814_20240822_02_T1,16.14,True,3.837,USA,"POLYGON Z ((-82.812 38.426 6999.999999999999, -80.644 38.111 6999.999999999999, -81.144 36.516 6999.999999999999, -83.268 36.825 6999.999999999999, -82.812 38.426 6999.999999999999))",True,False,True,False,23.373858181522326,12.175149098995815,33.770506804221824
018_034,2024-09-23,2024-09-23T16:05:08.274677+00:00,LC09_L1TP_018034_20240923_20240923_02_T1,52.05,False,4.04,USA,"POLYGON Z ((-82.812 38.426 6999.999999999999, -80.644 38.111 6999.999999999999, -81.144 36.516 6999.999999999999, -83.268 36.825 6999.999999999999, -82.812 38.426 6999.999999999999))",True,False,True,False,65.45553346013968,18.485518547576824,33.548220684757574
018_034,2024-11-02,2024-11-02T16:05:20.082426+00:00,LC08_L1TP_018034_20241102_20241112_02_T1,5.66,True,4.041,USA,"POLYGON Z ((-82.812 38.426 6999.999999999999, -80.644 38.111 6999.999999999999, -81.144 36.516 6999.999999999999, -83.268 36.825 6999.999999999999, -82.812 38.426 6999.999999999999))",True,False,True,False,7.150516092780613,2.2108651140252737,33.76426762715703
019_031,2022-02-21,2022-02-21T16:10:24.322435+00:00,LC08_L1TP_019031_20220221_20220302_02_T1,2.99,False,4.0,USA,"POLYGON Z ((-83.062 42.718 6999.999999999999, -80.752 42.382 6999.999999999999, -81.304 40.793 6999.999999999999, -83.56 41.121 6999.999999999999, -83.062 42.718 6999.999999999999))",True,False,True,False,7.042025857956521,3.2847513733501583,34.6047626111515
019_031,2022-07-15,2022-07-15T16:10:35.280044+00:00,LC08_L1TP_019031_20220715_20220725_02_T1,31.78,True,3.986,USA,"POLYGON Z ((-83.062 42.718 6999.999999999999, -80.752 42.382 6999.999999999999, -81.304 40.793 6999.999999999999, -83.56 41.121 6999.999999999999, -83.062 42.718 6999.999999999999))",True,False,True,False,35.34077946356193,4.9017088554743165,34.6786434254136
019_031,2022-12-06,2022-12-06T16:10:55.777123+00:00,LC08_L1TP_019031_20221206_20221212_02_T1,96.91,False,3.705,USA,"POLYGON Z ((-83.062 42.718 6999.999999999999, -80.752 42.382 6999.999999999999, -81.304 40.793 6999.999999999999, -83.56 41.121 6999.999999999999, -83.062 42.718 6999.999999999999))",True,False,True,False,96.91157747508758,3.0884225249124135,34.68882073096519
019_031,2023-03-28,2023-03-28T16:10:11.438427+00:00,LC08_L1TP_019031_20230328_20230405_02_T1,26.87,False,5.134,USA,"POLYGON Z ((-83.062 42.718 6999.999999999999, -80.752 42.382 6999.999999999999, -81.304 40.793 6999.999999999999, -83.56 41.121 6999.999999999999, -83.062 42.718 6999.999999999999))",True,False,True,False,33.41503418236182,11.111724181400358,34.603938221599485
019_031,2023-08-03,2023-08-03T16:10:13.800096+00:00,LC08_L1TP_019031_20230803_20230811_02_T1,2.87,True,4.765,USA,"POLYGON Z ((-83.062 42.718 6999.999999999999, -80.752 42.382 6999.999999999999, -81.304 40.793 6999.999999999999, -83.56 41.121 6999.999999999999, -83.062 42.718 6999.999999999999))",True,False,True,False,5.388780347208037,3.7973492446571613,34.7655182912977
019_031,2024-01-02,2024-01-02T16:10:38.655174+00:00,LC09_L1TP_019031_20240102_20240102_02_T1,95.31,False,3.717,USA,"POLYGON Z ((-83.062 42.718 6999.999999999999, -80.752 42.382 6999.999999999999, -81.304 40.793 6999.999999999999, -83.56 41.121 6999.999999999999, -83.062 42.718 6999.999999999999))",True,False,True,False,95.30546310381143,4.694536896188572,34.38750172865148
019_031,2024-04-15,2024-04-15T16:09:54.263163+00:00,LC08_L1TP_019031_20240415_20240423_02_T1,0.27,False,3.634,USA,"POLYGON Z ((-83.062 42.718 6999.999999999999, -80.752 42.382 6999.999999999999, -81.304 40.793 6999.999999999999, -83.56 41.121 6999.999999999999, -83.062 42.718 6999.999999999999))",True,False,True,False,0.7159802931833771,0.4205080483765597,34.68950255677442
019_031,2024-11-09,2024-11-09T16:10:23.800429+00:00,LC08_L1TP_019031_20241109_20241118_02_T1,33.87,True,3.646,USA,"POLYGON Z ((-83.062 42.718 6999.999999999999, -80.752 42.382 6999.999999999999, -81.304 40.793 6999.999999999999, -83.56 41.121 6999.999999999999, -83.062 42.718 6999.999999999999))",True,False,True,False,39.90783198196151,14.294965331370507,34.68581844609293
019_031,2024-11-17,2024-11-17T16:10:30.815889+00:00,LC09_L1TP_019031_20241117_20241117_02_T1,92.99,False,3.869,USA,"POLYGON Z ((-83.062 42.718 6999.999999999999, -80.752 42.382 6999.999999999999, -81.304 40.793 6999.999999999999, -83.56 41.121 6999.999999999999, -83.062 42.718 6999.999999999999))",True,False,True,False,92.99212662561895,7.007873374381044,34.45563791228732
019_032,2022-02-05,2022-02-05T16:10:54.234874+00:00,LC08_L1TP_019032_20220205_20220212_02_T1,20.06,False,3.812,USA,"POLYGON Z ((-83.507 41.289 6999.999999999999, -81.248 40.96 6999.999999999999, -81.781 39.369 6999.999999999999, -83.99 39.69 6999.999999999999, -83.507 41.289 6999.999999999999))",True,False,True,False,25.72484546434377,7.944202467566573,34.78106010731899
019_032,2022-04-02,2022-04-02T16:10:43.287920+00:00,LC09_L1TP_019032_20220402_20230423_02_T1,67.71,False,3.804,USA,"POLYGON Z ((-83.507 41.289 6999.999999999999, -81.248 40.96 6999.999999999999, -81.781 39.369 6999.999999999999, -83.99 39.69 6999.999999999999, -83.507 41.289 6999.999999999999))",True,False,True,False,71.25998226030607,4.424293413457372,34.49726788056425
019_032,2022-05-12,2022-05-12T16:10:41.147216+00:00,LC08_L1TP_019032_20220512_20220519_02_T1,7.14,False,4.045,USA,"POLYGON Z ((-83.507 41.289 6999.999999999999, -81.248 40.96 6999.999999999999, -81.781 39.369 6999.999999999999, -83.99 39.69 6999.999999999999, -83.507 41.289 6999.999999999999))",True,False,True,False,9.33730357633805,2.1864444281241653,34.93100795981225
019_032,2022-05-20,2022-05-20T16:10:17.002703+00:00,LC09_L1TP_019032_20220520_20230416_02_T1,76.2,False,4.633,USA,"POLYGON Z ((-83.507 41.289 6999.999999999999, -81.248 40.96 6999.999999999999, -81.781 39.369 6999.999999999999, -83.99 39.69 6999.999999999999, -83.507 41.289 6999.999999999999))",True,False,True,False,79.72183195679172,4.7659390000610165,34.48212620174412
019_032,2022-07-07,2022-07-07T16:10:37.169103+00:00,LC09_L1TP_019032_20220707_20230408_02_T1,12.68,False,4.81,USA,"POLYGON Z ((-83.507 41.289 6999.999999999999, -81.248 40.96 6999.999999999999, -81.781 39.369 6999.999999999999, -83.99 39.69 6999.999999999999, -83.507 41.289 6999.999999999999))",True,False,True,False,20.349357374930598,9.775427001496917,34.484067153988796
019_032,2022-09-09,2022-09-09T16:11:00.070423+00:00,LC09_L1TP_019032_20220909_20230329_02_T1,0.81,False,4.896,USA,"POLYGON Z ((-83.507 41.289 6999.999999999999, -81.248 40.96 6999.999999999999, -81.781 39.369 6999.999999999999, -83.99 39.69 6999.999999999999, -83.507 41.289 6999.999999999999))",True,False,True,False,2.1088683892021467,1.7936864621782056,34.47005434714527
019_032,2024-05-01,2024-05-01T16:10:06.332527+00:00,LC08_L1TP_019032_20240501_20240511_02_T1,33.77,True,4.567,USA,"POLYGON Z ((-83.507 41.289 6999.999999999999, -81.248 40.96 6999.999999999999, -81.781 39.369 6999.999999999999, -83.99 39.69 6999.999999999999, -83.507 41.289 6999.999999999999))",True,False,True,False,38.591785594882694,5.8519642640082425,34.851977480804784
019_033,2022-02-13,2022-02-13T16:11:22.984347+00:00,LC09_L1TP_019033_20220213_20230427_02_T1,69.69,False,4.225,USA,"POLYGON Z ((-83.939 39.858 6999.999999999999, -81.727 39.536 6999.999999999999, -82.242 37.943 6999.999999999999, -84.407 38.258 6999.999999999999, -83.939 39.858 6999.999999999999))",True,False,True,False,77.12430338739436,12.758266395174608,34.69767162745847
019_033,2022-02-21,2022-02-21T16:11:12.083335+00:00,LC08_L1TP_019033_20220221_20220302_02_T1,0.71,True,4.224,USA,"POLYGON Z ((-83.939 39.858 6999.999999999999, -81.727 39.536 6999.999999999999, -82.242 37.943 6999.999999999999, -84.407 38.258 6999.999999999999, -83.939 39.858 6999.999999999999))",True,False,True,False,1.2216544931048219,1.0299911303987006,34.85533188699199
019_033,2022-09-25,2022-09-25T16:11:31.545758+00:00,LC09_L1TP_019033_20220925_20230328_02_T1,60.24,False,4.232,USA,"POLYGON Z ((-83.939 39.858 6999.999999999999, -81.727 39.536 6999.999999999999, -82.242 37.943 6999.999999999999, -84.407 38.258 6999.999999999999, -83.939 39.858 6999.999999999999))",True,False,True,False,63.93589967200452,7.882728519463273,34.787820788104845
019_033,2022-10-27,2022-10-27T16:11:37.242556+00:00,LC09_L1TP_019033_20221027_20230324_02_T1,31.64,False,4.232,USA,"POLYGON Z ((-83.939 39.858 6999.999999999999, -81.727 39.536 6999.999999999999, -82.242 37.943 6999.999999999999, -84.407 38.258 6999.999999999999, -83.939 39.858 6999.999999999999))",True,False,True,False,35.82890594120233,6.672200860818477,34.71827915840392
019_033,2023-12-01,2023-12-01T16:11:28.264156+00:00,LC09_L1GT_019033_20231201_20240424_02_T2,12.47,False,4.211,USA,"POLYGON Z ((-83.939 39.858 6999.999999999999, -81.727 39.536 6999.999999999999, -82.242 37.943 6999.999999999999, -84.407 38.258 6999.999999999999, -83.939 39.858 6999.999999999999))",True,False,True,False,15.755947938346335,7.800142175311715,34.71247353165263
019_033,2024-02-03,2024-02-03T16:11:28.928566+00:00,LC09_L1TP_019033_20240203_20240203_02_T1,4.5,False,3.9,USA,"POLYGON Z ((-83.939 39.858 6999.999999999999, -81.727 39.536 6999.999999999999, -82.242 37.943 6999.999999999999, -84.407 38.258 6999.999999999999, -83.939 39.858 6999.999999999999))",True,False,True,False,6.951535789010923,2.950689129991605,34.631623540506226
019_033,2024-10-24,2024-10-24T16:11:13.908638+00:00,LC08_L1TP_019033_20241024_20241029_02_T1,25.68,True,3.889,USA,"POLYGON Z ((-83.939 39.858 6999.999999999999, -81.727 39.536 6999.999999999999, -82.242 37.943 6999.999999999999, -84.407 38.258 6999.999999999999, -83.939 39.858 6999.999999999999))",True,False,True,False,35.39742216905076,18.707987780411734,34.92171158783715
019_034,2022-07-23,2022-07-23T16:11:31.286458+00:00,LC09_L1TP_019034_20220723_20230406_02_T1,18.87,False,3.546,USA,"POLYGON Z ((-84.358 38.426 6999.999999999999, -82.19 38.111 6999.999999999999, -82.689 36.516 6999.999999999999, -84.813 36.825 6999.999999999999, -84.358 38.426 6999.999999999999))",True,False,True,False,21.430864883367008,3.420881198697974,34.81265046864002
019_034,2022-09-09,2022-09-09T16:11:47.848218+00:00,LC09_L1TP_019034_20220909_20230329_02_T1,16.86,True,3.903,USA,"POLYGON Z ((-84.358 38.426 6999.999999999999, -82.19 38.111 6999.999999999999, -82.689 36.516 6999.999999999999, -84.813 36.825 6999.999999999999, -84.358 38.426 6999.999999999999))",True,False,True,False,19.788076861771458,7.580816494866407,34.711843947956915
019_034,2022-10-03,2022-10-03T16:12:11.376730+00:00,LC08_L1TP_019034_20221003_20221012_02_T1,50.51,False,3.572,USA,"POLYGON Z ((-84.358 38.426 6999.999999999999, -82.19 38.111 6999.999999999999, -82.689 36.516 6999.999999999999, -84.813 36.825 6999.999999999999, -84.358 38.426 6999.999999999999))",True,False,True,False,60.2936644195222,15.695307537121362,35.09592576234948
019_034,2022-10-27,2022-10-27T16:12:01.129334+00:00,LC09_L1TP_019034_20221027_20230324_02_T1,16.24,False,4.621,USA,"POLYGON Z ((-84.358 38.426 6999.999999999999, -82.19 38.111 6999.999999999999, -82.689 36.516 6999.999999999999, -84.813 36.825 6999.999999999999, -84.358 38.426 6999.999999999999))",True,False,True,False,19.412151695094302,4.760371328923408,34.798673273643224
019_034,2024-01-02,2024-01-02T16:11:50.315511+00:00,LC09_L1GT_019034_20240102_20240102_02_T2,95.23,True,4.281,USA,"POLYGON Z ((-84.358 38.426 6999.999999999999, -82.19 38.111 6999.999999999999, -82.689 36.516 6999.999999999999, -84.813 36.825 6999.999999999999, -84.358 38.426 6999.999999999999))",True,False,True,False,95.23325556352445,4.766744436475541,34.716398417287465
019_034,2024-03-14,2024-03-14T16:11:24.098562+00:00,LC08_L1TP_019034_20240314_20240401_02_T1,33.13,False,3.774,USA,"POLYGON Z ((-84.358 38.426 6999.999999999999, -82.19 38.111 6999.999999999999, -82.689 36.516 6999.999999999999, -84.813 36.825 6999.999999999999, -84.358 38.426 6999.999999999999))",True,False,True,False,36.976328925712515,9.030553661701836,35.02553599036016
019_034,2024-05-09,2024-05-09T16:11:10.458307+00:00,LC09_L1TP_019034_20240509_20240509_02_T1,91.03,True,3.792,USA,"POLYGON Z ((-84.358 38.426 6999.999999999999, -82.19 38.111 6999.999999999999, -82.689 36.516 6999.999999999999, -84.813 36.825 6999.999999999999, -84.358 38.426 6999.999999999999))",True,False,True,False,91.03230572968805,8.967694270311954,34.80300274819237
019_034,2024-10-24,2024-10-24T16:11:37.795442+00:00,LC08_L1TP_019034_20241024_20241029_02_T1,1.19,False,3.549,USA,"POLYGON Z ((-84.358 38.426 6999.999999999999, -82.19 38.111 6999.999999999999, -82.689 36.516 6999.999999999999, -84.813 36.825 6999.999999999999, -84.358 38.426 6999.999999999999))",True,False,True,False,2.2198115260310014,1.6907130288397072,35.00585618274996
028_038,2022-05-11,2022-05-11T17:08:41.473161+00:00,LC08_L1TP_028038_20220511_20220519_02_T1,4.03,True,3.869,USA,"POLYGON Z ((-99.83200000000001 32.686 6999.999999999999, -97.813 32.393 6999.999999999999, -98.25999999999999 30.792 6999.999999999999, -100.246 31.081 6999.999999999999, -99.83200000000001 32.686 6999.999999999999))",True,False,False,True,5.8386145475565865,2.9217090779810437,32.35437170564307
028_038,2022-11-11,2022-11-11T17:09:15.114949+00:00,LC09_L1GT_028038_20221111_20230322_02_T2,15.4,False,3.708,USA,"POLYGON Z ((-99.83200000000001 32.686 6999.999999999999, -97.813 32.393 6999.999999999999, -98.25999999999999 30.792 6999.999999999999, -100.246 31.081 6999.999999999999, -99.83200000000001 32.686 6999.999999999999))",True,False,False,True,17.399393473426965,6.025325512285319,32.060891350749046
028_038,2024-03-05,2024-03-05T17:08:58.320856+00:00,LC09_L1TP_028038_20240305_20240305_02_T1,0.14,False,3.746,USA,"POLYGON Z ((-99.83200000000001 32.686 6999.999999999999, -97.813 32.393 6999.999999999999, -98.25999999999999 30.792 6999.999999999999, -100.246 31.081 6999.999999999999, -99.83200000000001 32.686 6999.999999999999))",True,False,False,True,0.32154109890105564,0.25412476164581066,32.06244211476687
028_038,2024-07-03,2024-07-03T17:08:05.511880+00:00,LC08_L1TP_028038_20240703_20240711_02_T1,0.2,False,4.131,USA,"POLYGON Z ((-99.83200000000001 32.686 6999.999999999999, -97.813 32.393 6999.999999999999, -98.25999999999999 30.792 6999.999999999999, -100.246 31.081 6999.999999999999, -99.83200000000001 32.686 6999.999999999999))",True,False,False,True,0.28737232892148257,0.09369136734382433,32.34905111688888
028_038,2024-12-18,2024-12-18T17:08:56.757787+00:00,LC09_L1TP_028038_20241218_20241218_02_T1,4.2,False,4.146,USA,"POLYGON Z ((-99.83200000000001 32.686 6999.999999999999, -97.813 32.393 6999.999999999999, -98.25999999999999 30.792 6999.999999999999, -100.246 31.081 6999.999999999999, -99.83200000000001 32.686 6999.999999999999))",True,False,False,True,5.4700358943293095,3.0349702206939195,32.048847863382235
028_039,2022-02-04,2022-02-04T17:09:19.066453+00:00,LC08_L1TP_028039_20220204_20220212_02_T1,8.0,False,3.856,USA,"POLYGON Z ((-100.202 31.249 6999.999999999999, -98.214 30.96 6999.999999999999, -98.651 29.358 6999.999999999999, -100.607 29.642 6999.999999999999, -100.202 31.249 6999.999999999999))",True,False,False,True,13.5248118749998,7.807004546367027,32.472680686211085
028_039,2022-12-05,2022-12-05T17:09:44.529089+00:00,LC08_L1TP_028039_20221205_20230112_02_T1,62.85,True,4.203,USA,"POLYGON Z ((-100.202 31.249 6999.999999999999, -98.214 30.96 6999.999999999999, -98.651 29.358 6999.999999999999, -100.607 29.642 6999.999999999999, -100.202 31.249 6999.999999999999))",True,False,False,True,67.58258813577429,10.731059588094505,32.47002315580505
028_039,2023-02-07,2023-02-07T17:09:32.630771+00:00,LC08_L1GT_028039_20230207_20230217_02_T2,97.39,False,4.222,USA,"POLYGON Z ((-100.202 31.249 6999.999999999999, -98.214 30.96 6999.999999999999, -98.651 29.358 6999.999999999999, -100.607 29.642 6999.999999999999, -100.202 31.249 6999.999999999999))",True,False,False,True,97.38577339398124,2.6142266060187667,32.45551795860181
