wrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,inside_val_regions,inside_hassi,inside_marcellus,inside_permian,ls_cloud_perc,ls_cloud_shadow_perc,ls_nodata_perc
001_054,2024-10-18,2024-10-18T14:28:23.407200+00:00,LC09_L1TP_001054_20241018_20241018_02_T1,27.1,False,3.517,South and Central America,"POLYGON Z ((-63.435 9.608 6999.999999999999, -61.71399999999999 9.358 6999.999999999999, -62.066 7.744 6999.999999999999, -63.78 7.993 6999.999999999999, -63.435 9.608 6999.999999999999))",False,False,False,False,,,
001_063,2023-08-05,2023-08-05T14:31:44.189620+00:00,LC08_L1TP_001063_20230805_20230812_02_T1,20.42,True,5.839,South and Central America,"POLYGON Z ((-66.2 -3.407000000000001 6999.999999999999, -64.5 -3.654 6999.999999999999, -64.843 -5.27 6999.999999999999, -66.546 -5.023 6999.999999999999, -66.2 -3.407000000000001 6999.999999999999))",False,False,False,False,,,
001_064,2022-12-24,2022-12-24T14:32:39.766746+00:00,LC08_L1TP_001064_20221224_20230103_02_T1,73.06,False,5.401,South and Central America,"POLYGON Z ((-66.509 -4.853 6999.999999999999, -64.806 -5.101 6999.999999999999, -65.149 -6.716 6999.999999999999, -66.857 -6.468 6999.999999999999, -66.509 -4.853 6999.999999999999))",False,False,False,False,,,
001_064,2023-12-19,2023-12-19T14:32:36.817896+00:00,LC09_L1TP_001064_20231219_20231219_02_T1,27.6,False,5.016,South and Central America,"POLYGON Z ((-66.509 -4.853 6999.999999999999, -64.806 -5.101 6999.999999999999, -65.149 -6.716 6999.999999999999, -66.857 -6.468 6999.999999999999, -66.509 -4.853 6999.999999999999))",False,False,False,False,,,
002_053,2022-05-21,2022-05-21T14:34:00.929842+00:00,LC08_L1TP_002053_20220521_20220525_02_T1,26.58,True,5.042,South and Central America,"POLYGON Z ((-64.67 11.054 6999.999999999999, -62.94199999999999 10.803 6999.999999999999, -63.296 9.189 6999.999999999999, -65.017 9.439 6999.999999999999, -64.67 11.054 6999.999999999999))",False,False,False,False,,,
002_053,2024-12-04,2024-12-04T14:34:13.011616+00:00,LC08_L1TP_002053_20241204_20241210_02_T1,92.02,False,5.359,South and Central America,"POLYGON Z ((-64.67 11.054 6999.999999999999, -62.94199999999999 10.803 6999.999999999999, -63.296 9.189 6999.999999999999, -65.017 9.439 6999.999999999999, -64.67 11.054 6999.999999999999))",False,False,False,False,,,
002_054,2023-11-08,2023-11-08T14:34:38.716432+00:00,LC09_L1TP_002054_20231108_20231129_02_T1,35.22,True,5.364,South and Central America,"POLYGON Z ((-64.98 9.608 6999.999999999999, -63.25900000000001 9.358 6999.999999999999, -63.611 7.744 6999.999999999999, -65.325 7.993 6999.999999999999, -64.98 9.608 6999.999999999999))",False,False,False,False,,,
003_026,2024-05-09,2024-05-09T14:29:06.263366+00:00,LC09_L1TP_003026_20240509_20240509_02_T1,79.5,False,5.031,North America wo US,"POLYGON Z ((-55.84699999999999 49.841 6999.999999999999, -53.22499999999999 49.458 6999.999999999999, -53.906 47.882 6999.999999999999, -56.451 48.254 6999.999999999999, -55.84699999999999 49.841 6999.999999999999))",False,False,False,False,,,
003_027,2023-05-15,2023-05-15T14:29:10.196228+00:00,LC08_L1TP_003027_20230515_20230523_02_T1,15.05,False,5.343,North America wo US,"POLYGON Z ((-56.388 48.42 6999.999999999999, -53.837 48.048 6999.999999999999, -54.487 46.469 6999.999999999999, -56.966 46.831 6999.999999999999, -56.388 48.42 6999.999999999999))",False,False,False,False,,,
003_053,2022-02-13,2022-02-13T14:40:27.852200+00:00,LC09_L1TP_003053_20220213_20230427_02_T1,13.87,False,5.016,South and Central America,"POLYGON Z ((-66.215 11.054 6999.999999999999, -64.487 10.803 6999.999999999999, -64.842 9.189 6999.999999999999, -66.562 9.439 6999.999999999999, -66.215 11.054 6999.999999999999))",False,False,False,False,,,
003_054,2023-09-04,2023-09-04T14:40:37.480207+00:00,LC08_L1TP_003054_20230904_20230912_02_T1,15.95,False,4.308,South and Central America,"POLYGON Z ((-66.525 9.608 6999.999999999999, -64.804 9.358 6999.999999999999, -65.156 7.744 6999.999999999999, -66.87 7.993 6999.999999999999, -66.525 9.608 6999.999999999999))",False,False,False,False,,,
004_026,2022-04-09,2022-04-09T14:35:35.352460+00:00,LC09_L1GT_004026_20220409_20230422_02_T2,4.19,True,3.972,North America wo US,"POLYGON Z ((-57.39200000000001 49.841 6999.999999999999, -54.771 49.458 6999.999999999999, -55.451 47.882 6999.999999999999, -57.996 48.254 6999.999999999999, -57.39200000000001 49.841 6999.999999999999))",False,False,False,False,,,
004_053,2024-12-26,2024-12-26T14:46:36.685725+00:00,LC09_L1TP_004053_20241226_20241226_02_T1,10.34,False,4.03,South and Central America,"POLYGON Z ((-67.76 11.054 6999.999999999999, -66.032 10.803 6999.999999999999, -66.387 9.189 6999.999999999999, -68.107 9.439 6999.999999999999, -67.76 11.054 6999.999999999999))",False,False,False,False,,,
004_054,2024-09-05,2024-09-05T14:46:30.456985+00:00,LC09_L1GT_004054_20240905_20240905_02_T2,62.53,True,4.021,South and Central America,"POLYGON Z ((-68.07 9.608 6999.999999999999, -66.349 9.358 6999.999999999999, -66.702 7.744 6999.999999999999, -68.415 7.993 6999.999999999999, -68.07 9.608 6999.999999999999))",False,False,False,False,,,
004_068,2022-12-05,2022-12-05T14:52:50.650951+00:00,LC09_L1TP_004068_20221205_20230318_02_T1,19.59,False,4.078,South and Central America,"POLYGON Z ((-72.401 -10.634 6999.999999999999, -70.673 -10.885 6999.999999999999, -71.021 -12.5 6999.999999999999, -72.759 -12.247 6999.999999999999, -72.401 -10.634 6999.999999999999))",False,False,False,False,,,
005_054,2022-03-31,2022-03-31T14:52:57.576296+00:00,LC09_L1TP_005054_20220331_20230423_02_T1,20.79,False,4.943,South and Central America,"POLYGON Z ((-69.615 9.608 6999.999999999999, -67.895 9.358 6999.999999999999, -68.247 7.744 6999.999999999999, -69.96 7.993 6999.999999999999, -69.615 9.608 6999.999999999999))",False,False,False,False,,,
005_054,2023-04-03,2023-04-03T14:52:58.079761+00:00,LC09_L1TP_005054_20230403_20230403_02_T1,26.35,False,3.658,South and Central America,"POLYGON Z ((-69.615 9.608 6999.999999999999, -67.895 9.358 6999.999999999999, -68.247 7.744 6999.999999999999, -69.96 7.993 6999.999999999999, -69.615 9.608 6999.999999999999))",False,False,False,False,,,
005_055,2022-08-14,2022-08-14T14:53:55.799863+00:00,LC08_L1GT_005055_20220814_20220823_02_T2,90.83,False,4.139,South and Central America,"POLYGON Z ((-69.923 8.162 6999.999999999999, -68.21 7.913 6999.999999999999, -68.56 6.299 6999.999999999999, -70.267 6.547 6999.999999999999, -69.923 8.162 6999.999999999999))",False,False,False,False,,,
005_055,2024-01-08,2024-01-08T14:53:30.753214+00:00,LC08_L1TP_005055_20240108_20240122_02_T1,4.52,False,4.833,South and Central America,"POLYGON Z ((-69.923 8.162 6999.999999999999, -68.21 7.913 6999.999999999999, -68.56 6.299 6999.999999999999, -70.267 6.547 6999.999999999999, -69.923 8.162 6999.999999999999))",False,False,False,False,,,
005_056,2024-05-23,2024-05-23T14:53:14.815348+00:00,LC09_L1TP_005056_20240523_20240523_02_T1,71.4,True,5.206,South and Central America,"POLYGON Z ((-70.231 6.716 6999.999999999999, -68.523 6.468 6999.999999999999, -68.871 4.853 6999.999999999999, -70.574 5.101 6999.999999999999, -70.231 6.716 6999.999999999999))",False,False,False,False,,,
005_068,2023-12-15,2023-12-15T14:58:54.426856+00:00,LC09_L1GT_005068_20231215_20231215_02_T2,69.58,False,3.929,South and Central America,"POLYGON Z ((-73.946 -10.634 6999.999999999999, -72.218 -10.885 6999.999999999999, -72.566 -12.5 6999.999999999999, -74.304 -12.247 6999.999999999999, -73.946 -10.634 6999.999999999999))",False,False,False,False,,,
005_068,2024-04-21,2024-04-21T14:58:18.088377+00:00,LC09_L1TP_005068_20240421_20240421_02_T1,22.85,False,5.468,South and Central America,"POLYGON Z ((-73.946 -10.634 6999.999999999999, -72.218 -10.885 6999.999999999999, -72.566 -12.5 6999.999999999999, -74.304 -12.247 6999.999999999999, -73.946 -10.634 6999.999999999999))",False,False,False,False,,,
006_052,2022-10-16,2022-10-16T14:58:50.310771+00:00,LC09_L1TP_006052_20221016_20230325_02_T1,23.41,True,5.127,South and Central America,"POLYGON Z ((-70.539 12.5 6999.999999999999, -68.802 12.247 6999.999999999999, -69.159 10.634 6999.999999999999, -70.887 10.885 6999.999999999999, -70.539 12.5 6999.999999999999))",False,False,False,False,,,
006_052,2024-05-30,2024-05-30T14:57:45.543349+00:00,LC09_L1TP_006052_20240530_20240530_02_T1,70.42,False,5.113,South and Central America,"POLYGON Z ((-70.539 12.5 6999.999999999999, -68.802 12.247 6999.999999999999, -69.159 10.634 6999.999999999999, -70.887 10.885 6999.999999999999, -70.539 12.5 6999.999999999999))",False,False,False,False,,,
006_053,2022-09-30,2022-09-30T14:59:09.235163+00:00,LC09_L1TP_006053_20220930_20230327_02_T1,81.12,False,5.079,South and Central America,"POLYGON Z ((-70.85 11.054 6999.999999999999, -69.122 10.803 6999.999999999999, -69.477 9.189 6999.999999999999, -71.197 9.439 6999.999999999999, -70.85 11.054 6999.999999999999))",False,False,False,False,,,
006_055,2023-05-12,2023-05-12T14:59:13.578588+00:00,LC09_L1TP_006055_20230512_20230512_02_T1,74.2,False,5.051,South and Central America,"POLYGON Z ((-71.468 8.162 6999.999999999999, -69.755 7.913 6999.999999999999, -70.105 6.299 6999.999999999999, -71.812 6.547 6999.999999999999, -71.468 8.162 6999.999999999999))",False,False,False,False,,,
006_055,2024-08-26,2024-08-26T14:59:20.457545+00:00,LC08_L1TP_006055_20240826_20240831_02_T1,32.56,False,4.946,South and Central America,"POLYGON Z ((-71.468 8.162 6999.999999999999, -69.755 7.913 6999.999999999999, -70.105 6.299 6999.999999999999, -71.812 6.547 6999.999999999999, -71.468 8.162 6999.999999999999))",False,False,False,False,,,
006_056,2024-01-23,2024-01-23T15:00:11.852693+00:00,LC09_L1TP_006056_20240123_20240123_02_T1,0.01,False,5.062,South and Central America,"POLYGON Z ((-71.776 6.716 6999.999999999999, -70.068 6.468 6999.999999999999, -70.416 4.853 6999.999999999999, -72.119 5.101 6999.999999999999, -71.776 6.716 6999.999999999999))",False,False,False,False,,,
006_057,2022-12-27,2022-12-27T15:00:47.558272+00:00,LC08_L1TP_006057_20221227_20230113_02_T1,4.67,False,5.416,South and Central America,"POLYGON Z ((-72.083 5.27 6999.999999999999, -70.379 5.023 6999.999999999999, -70.726 3.407000000000001 6999.999999999999, -72.425 3.654 6999.999999999999, -72.083 5.27 6999.999999999999))",False,False,False,False,,,
006_057,2024-03-11,2024-03-11T15:00:33.598614+00:00,LC09_L1TP_006057_20240311_20240311_02_T1,63.96,False,5.073,South and Central America,"POLYGON Z ((-72.083 5.27 6999.999999999999, -70.379 5.023 6999.999999999999, -70.726 3.407000000000001 6999.999999999999, -72.425 3.654 6999.999999999999, -72.083 5.27 6999.999999999999))",False,False,False,False,,,
006_058,2022-06-10,2022-06-10T15:00:20.322502+00:00,LC09_L1TP_006058_20220610_20230413_02_T1,31.57,True,5.095,South and Central America,"POLYGON Z ((-72.389 3.824 6999.999999999999, -70.689 3.577 6999.999999999999, -71.034 1.961 6999.999999999999, -72.732 2.208 6999.999999999999, -72.389 3.824 6999.999999999999))",False,False,False,False,,,
006_058,2024-08-18,2024-08-18T15:00:27.186293+00:00,LC09_L1TP_006058_20240818_20240818_02_T1,6.76,False,5.072,South and Central America,"POLYGON Z ((-72.389 3.824 6999.999999999999, -70.689 3.577 6999.999999999999, -71.034 1.961 6999.999999999999, -72.732 2.208 6999.999999999999, -72.389 3.824 6999.999999999999))",False,False,False,False,,,
006_063,2024-07-09,2024-07-09T15:02:09.753270+00:00,LC08_L1TP_006063_20240709_20240718_02_T1,71.19,False,3.777,South and Central America,"POLYGON Z ((-73.925 -3.407000000000001 6999.999999999999, -72.225 -3.654 6999.999999999999, -72.568 -5.27 6999.999999999999, -74.271 -5.023 6999.999999999999, -73.925 -3.407000000000001 6999.999999999999))",False,False,False,False,,,
006_064,2022-06-02,2022-06-02T15:03:11.648537+00:00,LC08_L1TP_006064_20220602_20220609_02_T1,52.3,False,4.137,South and Central America,"POLYGON Z ((-74.235 -4.853 6999.999999999999, -72.532 -5.101 6999.999999999999, -72.875 -6.716 6999.999999999999, -74.583 -6.468 6999.999999999999, -74.235 -4.853 6999.999999999999))",False,False,False,False,,,
006_064,2023-04-02,2023-04-02T15:02:55.669982+00:00,LC08_L1GT_006064_20230402_20230412_02_T2,30.9,True,4.118,South and Central America,"POLYGON Z ((-74.235 -4.853 6999.999999999999, -72.532 -5.101 6999.999999999999, -72.875 -6.716 6999.999999999999, -74.583 -6.468 6999.999999999999, -74.235 -4.853 6999.999999999999))",False,False,False,False,,,
006_066,2022-09-22,2022-09-22T15:04:37.556329+00:00,LC08_L1TP_006066_20220922_20220929_02_T1,3.07,False,4.141,South and Central America,"POLYGON Z ((-74.859 -7.744 6999.999999999999, -73.146 -7.993 6999.999999999999, -73.491 -9.608 6999.999999999999, -75.211 -9.358 6999.999999999999, -74.859 -7.744 6999.999999999999))",False,False,False,False,,,
007_052,2022-09-21,2022-09-21T15:04:54.690643+00:00,LC09_L1TP_007052_20220921_20230328_02_T1,15.28,False,4.151,South and Central America,"POLYGON Z ((-72.085 12.5 6999.999999999999, -70.347 12.247 6999.999999999999, -70.704 10.634 6999.999999999999, -72.432 10.885 6999.999999999999, -72.085 12.5 6999.999999999999))",False,False,False,False,,,
007_052,2022-10-23,2022-10-23T15:05:01.942202+00:00,LC09_L1TP_007052_20221023_20230324_02_T1,57.59,False,3.774,South and Central America,"POLYGON Z ((-72.085 12.5 6999.999999999999, -70.347 12.247 6999.999999999999, -70.704 10.634 6999.999999999999, -72.432 10.885 6999.999999999999, -72.085 12.5 6999.999999999999))",False,False,False,False,,,
007_054,2022-09-29,2022-09-29T15:06:00.777715+00:00,LC08_L1TP_007054_20220929_20221005_02_T1,26.41,False,4.127,South and Central America,"POLYGON Z ((-72.705 9.608 6999.999999999999, -70.985 9.358 6999.999999999999, -71.337 7.744 6999.999999999999, -73.05 7.993 6999.999999999999, -72.705 9.608 6999.999999999999))",False,False,False,False,,,
007_054,2024-06-22,2024-06-22T15:04:24.259210+00:00,LC09_L1TP_007054_20240622_20240622_02_T1,36.43,False,4.065,South and Central America,"POLYGON Z ((-72.705 9.608 6999.999999999999, -70.985 9.358 6999.999999999999, -71.337 7.744 6999.999999999999, -73.05 7.993 6999.999999999999, -72.705 9.608 6999.999999999999))",False,False,False,False,,,
007_055,2024-04-19,2024-04-19T15:05:33.053514+00:00,LC09_L1TP_007055_20240419_20240419_02_T1,72.04,False,4.158,South and Central America,"POLYGON Z ((-73.013 8.162 6999.999999999999, -71.3 7.913 6999.999999999999, -71.65 6.299 6999.999999999999, -73.357 6.547 6999.999999999999, -73.013 8.162 6999.999999999999))",False,False,False,False,,,
007_056,2022-07-03,2022-07-03T15:06:02.081749+00:00,LC09_L1TP_007056_20220703_20230408_02_T1,59.06,True,3.823,South and Central America,"POLYGON Z ((-73.321 6.716 6999.999999999999, -71.613 6.468 6999.999999999999, -71.961 4.853 6999.999999999999, -73.664 5.101 6999.999999999999, -73.321 6.716 6999.999999999999))",False,False,False,False,,,
007_057,2023-08-31,2023-08-31T15:06:33.817011+00:00,LC08_L1TP_007057_20230831_20230911_02_T1,24.17,False,5.137,South and Central America,"POLYGON Z ((-73.628 5.27 6999.999999999999, -71.924 5.023 6999.999999999999, -72.271 3.407000000000001 6999.999999999999, -73.971 3.654 6999.999999999999, -73.628 5.27 6999.999999999999))",False,False,False,False,,,
007_058,2022-12-26,2022-12-26T15:07:22.913720+00:00,LC09_L1TP_007058_20221226_20230316_02_T1,10.18,True,5.132,South and Central America,"POLYGON Z ((-73.934 3.824 6999.999999999999, -72.234 3.577 6999.999999999999, -72.579 1.961 6999.999999999999, -74.277 2.208 6999.999999999999, -73.934 3.824 6999.999999999999))",False,False,False,False,,,
007_059,2024-12-15,2024-12-15T15:07:30.669367+00:00,LC09_L1TP_007059_20241215_20241215_02_T1,34.17,False,5.257,South and Central America,"POLYGON Z ((-74.241 2.377 6999.999999999999, -72.543 2.131 6999.999999999999, -72.887 0.515 6999.999999999999, -74.583 0.7620000000000001 6999.999999999999, -74.241 2.377 6999.999999999999))",False,False,False,False,,,
007_062,2023-07-22,2023-07-22T15:08:09.039402+00:00,LC09_L1TP_007062_20230722_20230723_02_T1,67.01,True,4.932,South and Central America,"POLYGON Z ((-75.162 -1.961 6999.999999999999, -73.464 -2.208 6999.999999999999, -73.807 -3.824 6999.999999999999, -75.507 -3.577 6999.999999999999, -75.162 -1.961 6999.999999999999))",False,False,False,False,,,
007_063,2022-11-24,2022-11-24T15:09:24.779292+00:00,LC09_L1TP_007063_20221124_20230320_02_T1,57.24,False,4.976,South and Central America,"POLYGON Z ((-75.47 -3.407000000000001 6999.999999999999, -73.77 -3.654 6999.999999999999, -74.113 -5.27 6999.999999999999, -75.816 -5.023 6999.999999999999, -75.47 -3.407000000000001 6999.999999999999))",False,False,False,False,,,
007_063,2024-09-10,2024-09-10T15:08:45.534431+00:00,LC09_L1TP_007063_20240910_20240910_02_T1,0.12,False,3.847,South and Central America,"POLYGON Z ((-75.47 -3.407000000000001 6999.999999999999, -73.77 -3.654 6999.999999999999, -74.113 -5.27 6999.999999999999, -75.816 -5.023 6999.999999999999, -75.47 -3.407000000000001 6999.999999999999))",False,False,False,False,,,
007_064,2022-07-19,2022-07-19T15:09:14.584834+00:00,LC09_L1TP_007064_20220719_20230406_02_T1,42.01,True,3.849,South and Central America,"POLYGON Z ((-75.78 -4.853 6999.999999999999, -74.077 -5.101 6999.999999999999, -74.42 -6.716 6999.999999999999, -76.128 -6.468 6999.999999999999, -75.78 -4.853 6999.999999999999))",False,False,False,False,,,
007_066,2023-06-20,2023-06-20T15:09:28.961279+00:00,LC09_L1TP_007066_20230620_20230620_02_T1,7.94,False,5.291,South and Central America,"POLYGON Z ((-76.404 -7.744 6999.999999999999, -74.691 -7.993 6999.999999999999, -75.036 -9.608 6999.999999999999, -76.756 -9.358 6999.999999999999, -76.404 -7.744 6999.999999999999))",False,False,False,False,,,
008_029,2024-10-19,2024-10-19T15:01:42.773747+00:00,LC09_L1TP_008029_20241019_20241019_02_T1,0.03,False,4.989,North America wo US,"POLYGON Z ((-65.127 45.57299999999999 6999.999999999999, -62.706 45.21900000000001 6999.999999999999, -63.30199999999999 43.635 6999.999999999999, -65.661 43.979 6999.999999999999, -65.127 45.57299999999999 6999.999999999999))",False,False,False,False,,,
008_053,2022-05-31,2022-05-31T15:11:08.361378+00:00,LC08_L1TP_008053_20220531_20220609_02_T1,32.68,False,4.1,South and Central America,"POLYGON Z ((-73.941 11.054 6999.999999999999, -72.212 10.803 6999.999999999999, -72.567 9.189 6999.999999999999, -74.287 9.439 6999.999999999999, -73.941 11.054 6999.999999999999))",False,False,False,False,,,
008_053,2024-07-31,2024-07-31T15:10:38.531253+00:00,LC09_L1TP_008053_20240731_20240731_02_T1,10.32,False,3.84,South and Central America,"POLYGON Z ((-73.941 11.054 6999.999999999999, -72.212 10.803 6999.999999999999, -72.567 9.189 6999.999999999999, -74.287 9.439 6999.999999999999, -73.941 11.054 6999.999999999999))",False,False,False,False,,,
008_054,2022-04-13,2022-04-13T15:11:23.264329+00:00,LC08_L1TP_008054_20220413_20220420_02_T1,29.12,True,3.841,South and Central America,"POLYGON Z ((-74.25 9.608 6999.999999999999, -72.53 9.358 6999.999999999999, -72.882 7.744 6999.999999999999, -74.595 7.993 6999.999999999999, -74.25 9.608 6999.999999999999))",False,False,False,False,,,
008_054,2023-08-14,2023-08-14T15:11:19.452794+00:00,LC09_L1TP_008054_20230814_20230814_02_T1,34.69,False,4.622,South and Central America,"POLYGON Z ((-74.25 9.608 6999.999999999999, -72.53 9.358 6999.999999999999, -72.882 7.744 6999.999999999999, -74.595 7.993 6999.999999999999, -74.25 9.608 6999.999999999999))",False,False,False,False,,,
008_055,2023-10-01,2023-10-01T15:12:00.756145+00:00,LC09_L1TP_008055_20231001_20231001_02_T1,35.97,True,4.248,South and Central America,"POLYGON Z ((-74.559 8.162 6999.999999999999, -72.845 7.913 6999.999999999999, -73.195 6.299 6999.999999999999, -74.902 6.547 6999.999999999999, -74.559 8.162 6999.999999999999))",False,False,False,False,,,
008_055,2024-01-29,2024-01-29T15:11:59.188900+00:00,LC08_L1TP_008055_20240129_20240207_02_T1,13.84,False,5.019,South and Central America,"POLYGON Z ((-74.559 8.162 6999.999999999999, -72.845 7.913 6999.999999999999, -73.195 6.299 6999.999999999999, -74.902 6.547 6999.999999999999, -74.559 8.162 6999.999999999999))",False,False,False,False,,,
008_056,2022-01-15,2022-01-15T15:12:35.339704+00:00,LC09_L1TP_008056_20220115_20230501_02_T1,59.46,True,5.336,South and Central America,"POLYGON Z ((-74.866 6.716 6999.999999999999, -73.158 6.468 6999.999999999999, -73.506 4.853 6999.999999999999, -75.209 5.101 6999.999999999999, -74.866 6.716 6999.999999999999))",False,False,False,False,,,
008_056,2023-08-14,2023-08-14T15:12:07.268712+00:00,LC09_L1TP_008056_20230814_20230814_02_T1,39.87,False,5.024,South and Central America,"POLYGON Z ((-74.866 6.716 6999.999999999999, -73.158 6.468 6999.999999999999, -73.506 4.853 6999.999999999999, -75.209 5.101 6999.999999999999, -74.866 6.716 6999.999999999999))",False,False,False,False,,,
008_057,2023-01-02,2023-01-02T15:13:12.114869+00:00,LC09_L1TP_008057_20230102_20230315_02_T1,63.63,False,3.751,South and Central America,"POLYGON Z ((-75.173 5.27 6999.999999999999, -73.469 5.023 6999.999999999999, -73.816 3.407000000000001 6999.999999999999, -75.516 3.654 6999.999999999999, -75.173 5.27 6999.999999999999))",False,False,False,False,,,
008_057,2024-06-29,2024-06-29T15:11:52.377534+00:00,LC09_L1TP_008057_20240629_20240702_02_T1,38.84,False,3.878,South and Central America,"POLYGON Z ((-75.173 5.27 6999.999999999999, -73.469 5.023 6999.999999999999, -73.816 3.407000000000001 6999.999999999999, -75.516 3.654 6999.999999999999, -75.173 5.27 6999.999999999999))",False,False,False,False,,,
008_058,2022-10-06,2022-10-06T15:13:44.388222+00:00,LC08_L1TP_008058_20221006_20221013_02_T1,45.82,False,4.035,South and Central America,"POLYGON Z ((-75.479 3.824 6999.999999999999, -73.779 3.577 6999.999999999999, -74.124 1.961 6999.999999999999, -75.822 2.208 6999.999999999999, -75.479 3.824 6999.999999999999))",False,False,False,False,,,
008_059,2022-02-24,2022-02-24T15:13:34.353869+00:00,LC08_L1GT_008059_20220224_20220302_02_T2,35.01,True,4.04,South and Central America,"POLYGON Z ((-75.786 2.377 6999.999999999999, -74.088 2.131 6999.999999999999, -74.432 0.515 6999.999999999999, -76.128 0.7620000000000001 6999.999999999999, -75.786 2.377 6999.999999999999))",False,False,False,False,,,
008_059,2024-03-25,2024-03-25T15:13:37.548111+00:00,LC09_L1TP_008059_20240325_20240325_02_T1,78.33,False,4.905,South and Central America,"POLYGON Z ((-75.786 2.377 6999.999999999999, -74.088 2.131 6999.999999999999, -74.432 0.515 6999.999999999999, -76.128 0.7620000000000001 6999.999999999999, -75.786 2.377 6999.999999999999))",False,False,False,False,,,
008_060,2024-06-29,2024-06-29T15:13:04.126828+00:00,LC09_L1TP_008060_20240629_20240702_02_T1,24.25,True,4.919,South and Central America,"POLYGON Z ((-76.092 0.9309999999999999 6999.999999999999, -74.396 0.685 6999.999999999999, -74.739 -0.9309999999999999 6999.999999999999, -76.435 -0.685 6999.999999999999, -76.092 0.9309999999999999 6999.999999999999))",False,False,False,False,,,
008_061,2023-09-07,2023-09-07T15:14:18.879843+00:00,LC08_L1TP_008061_20230907_20230912_02_T1,1.95,False,3.728,South and Central America,"POLYGON Z ((-76.399 -0.515 6999.999999999999, -74.703 -0.7620000000000001 6999.999999999999, -75.045 -2.377 6999.999999999999, -76.743 -2.131 6999.999999999999, -76.399 -0.515 6999.999999999999))",False,False,False,False,,,
009_028,2022-01-22,2022-01-22T15:07:38.696165+00:00,LC09_L1TP_009028_20220122_20230430_02_T1,5.57,False,4.228,North America wo US,"POLYGON Z ((-66.176 46.997 6999.999999999999, -63.692 46.635 6999.999999999999, -64.314 45.053 6999.999999999999, -66.731 45.406 6999.999999999999, -66.176 46.997 6999.999999999999))",False,False,False,False,,,
009_028,2023-07-12,2023-07-12T15:07:04.752746+00:00,LC08_L1TP_009028_20230712_20230724_02_T1,26.4,False,4.042,North America wo US,"POLYGON Z ((-66.176 46.997 6999.999999999999, -63.692 46.635 6999.999999999999, -64.314 45.053 6999.999999999999, -66.731 45.406 6999.999999999999, -66.176 46.997 6999.999999999999))",False,False,False,False,,,
009_028,2023-09-30,2023-09-30T15:07:30.204355+00:00,LC08_L1TP_009028_20230930_20231010_02_T1,17.71,False,4.064,North America wo US,"POLYGON Z ((-66.176 46.997 6999.999999999999, -63.692 46.635 6999.999999999999, -64.314 45.053 6999.999999999999, -66.731 45.406 6999.999999999999, -66.176 46.997 6999.999999999999))",False,False,False,False,,,
009_053,2022-05-22,2022-05-22T15:17:16.573885+00:00,LC08_L1TP_009053_20220522_20220525_02_T1,4.03,False,4.469,South and Central America,"POLYGON Z ((-75.486 11.054 6999.999999999999, -73.757 10.803 6999.999999999999, -74.112 9.189 6999.999999999999, -75.832 9.439 6999.999999999999, -75.486 11.054 6999.999999999999))",False,False,False,False,,,
009_054,2022-10-29,2022-10-29T15:18:22.369607+00:00,LC08_L1TP_009054_20221029_20221108_02_T1,20.07,True,4.152,South and Central America,"POLYGON Z ((-75.795 9.608 6999.999999999999, -74.075 9.358 6999.999999999999, -74.427 7.744 6999.999999999999, -76.14 7.993 6999.999999999999, -75.795 9.608 6999.999999999999))",False,False,False,False,,,
009_057,2023-09-30,2023-09-30T15:19:03.239370+00:00,LC08_L1TP_009057_20230930_20231010_02_T1,52.28,False,5.124,South and Central America,"POLYGON Z ((-76.718 5.27 6999.999999999999, -75.015 5.023 6999.999999999999, -75.361 3.407000000000001 6999.999999999999, -77.061 3.654 6999.999999999999, -76.718 5.27 6999.999999999999))",False,False,False,False,,,
009_058,2023-09-30,2023-09-30T15:19:27.151590+00:00,LC08_L1TP_009058_20230930_20231010_02_T1,48.74,True,5.134,South and Central America,"POLYGON Z ((-77.024 3.824 6999.999999999999, -75.324 3.577 6999.999999999999, -75.669 1.961 6999.999999999999, -77.367 2.208 6999.999999999999, -77.024 3.824 6999.999999999999))",False,False,False,False,,,
009_058,2024-09-24,2024-09-24T15:19:06.416069+00:00,LC09_L1TP_009058_20240924_20240924_02_T1,26.22,False,4.024,South and Central America,"POLYGON Z ((-77.024 3.824 6999.999999999999, -75.324 3.577 6999.999999999999, -75.669 1.961 6999.999999999999, -77.367 2.208 6999.999999999999, -77.024 3.824 6999.999999999999))",False,False,False,False,,,
009_059,2022-01-06,2022-01-06T15:19:59.450017+00:00,LC09_L1TP_009059_20220106_20230502_02_T1,52.38,True,4.026,South and Central America,"POLYGON Z ((-77.331 2.377 6999.999999999999, -75.633 2.131 6999.999999999999, -75.977 0.515 6999.999999999999, -77.673 0.7620000000000001 6999.999999999999, -77.331 2.377 6999.999999999999))",False,False,False,False,,,
009_060,2023-01-25,2023-01-25T15:20:30.318823+00:00,LC09_L1TP_009060_20230125_20230309_02_T1,83.23,False,3.705,South and Central America,"POLYGON Z ((-77.637 0.9309999999999999 6999.999999999999, -75.941 0.685 6999.999999999999, -76.284 -0.9309999999999999 6999.999999999999, -77.98 -0.685 6999.999999999999, -77.637 0.9309999999999999 6999.999999999999))",False,False,False,False,,,
