mgrs,date,datetime,ID,cloud_percent
15SXB,2023-01-23,2023-01-23T17:03:12.740000+00:00,S2A_15SXB_20230123_0_L1C,0.0266654722446176
15SXC,2023-11-14,2023-11-14T17:03:02.001000+00:00,S2B_15SXC_20231114_0_L1C,16.1122756726089
15SXD,2023-12-14,2023-12-14T17:02:45.940000+00:00,S2B_15SXD_20231214_0_L1C,0.295589596583953
15SXT,2022-09-07,2022-09-07T16:54:20.147000+00:00,S2B_15SXT_20220907_0_L1C,33.6043585370008
15SYA,2022-03-16,2022-03-16T16:53:35.230000+00:00,S2A_15SYA_20220316_0_L1C,10.0774881304309
15SYB,2022-07-14,2022-07-14T16:53:29.907000+00:00,S2A_15SYB_20220714_0_L1C,3.57614002790129
15SYD,2023-05-30,2023-05-30T16:52:51.460000+00:00,S2A_15SYD_20230530_0_L1C,9.58084888482115
15SYU,2023-12-26,2023-12-26T16:53:57.581000+00:00,S2A_15SYU_20231226_0_L1C,0.0
15SYV,2022-02-09,2022-02-09T16:53:40.435000+00:00,S2B_15SYV_20220209_0_L1C,0.0
15TTF,2022-07-03,2022-07-03T17:22:39.352000+00:00,S2A_15TTF_20220703_0_L1C,41.4845173041894
15TTG,2022-12-30,2022-12-30T17:22:10.755000+00:00,S2A_15TTG_20221230_0_L1C,18.2102182806295
15TUE,2022-05-16,2022-05-16T17:12:39.284000+00:00,S2B_15TUE_20220516_0_L1C,0.0233010826230422
15TUF,2023-01-16,2023-01-16T17:12:21.458000+00:00,S2A_15TUF_20230116_0_L1C,19.1588807752785
15TUG,2023-03-20,2023-03-20T17:22:06.178000+00:00,S2A_15TUG_20230320_0_L1C,0.735465376690854
15TUH,2022-03-15,2022-03-15T17:21:57.509000+00:00,S2A_15TUH_20220315_0_L1C,1.64624204962824
15TUJ,2023-01-29,2023-01-29T17:21:37.194000+00:00,S2A_15TUJ_20230129_0_L1C,28.5815043745708
15TUK,2022-12-30,2022-12-30T17:21:23.736000+00:00,S2A_15TUK_20221230_0_L1C,15.1238615664845
15TUL,2023-06-03,2023-06-03T17:21:14.453000+00:00,S2B_15TUL_20230603_0_L1C,21.3632536056616
15TUM,2023-04-09,2023-04-09T17:20:56.206000+00:00,S2A_15TUM_20230409_0_L1C,26.0105011197463
15TVE,2023-02-20,2023-02-20T17:12:35.700000+00:00,S2B_15TVE_20230220_0_L1C,27.7807638329004
15TVF,2022-01-11,2022-01-11T17:12:23.101000+00:00,S2A_15TVF_20220111_0_L1C,15.2483
15TVG,2022-12-07,2022-12-07T17:12:07.843000+00:00,S2A_15TVG_20221207_0_L1C,0.226074233330347
15TVH,2023-01-26,2023-01-26T17:11:50.266000+00:00,S2A_15TVH_20230126_0_L1C,0.0
15TVJ,2023-04-14,2023-04-14T17:21:35.661000+00:00,S2B_15TVJ_20230414_0_L1C,0.115183189551766
15TVK,2022-11-30,2022-11-30T17:21:20.874000+00:00,S2A_15TVK_20221130_0_L1C,11.6830601092896
15TVL,2022-10-31,2022-10-31T17:21:10.331000+00:00,S2A_15TVL_20221031_0_L1C,35.8413807518887
15TVM,2022-03-20,2022-03-20T17:20:50.085000+00:00,S2B_15TVM_20220320_0_L1C,27.7305981068411
15TVN,2022-08-22,2022-08-22T17:20:50.379000+00:00,S2A_15TVN_20220822_0_L1C,40.9105079279764
15TWE,2023-02-07,2023-02-07T17:02:34.229000+00:00,S2B_15TWE_20230207_0_L1C,15.5563673854736
15TWF,2023-03-27,2023-03-27T17:12:16.278000+00:00,S2A_15TWF_20230327_0_L1C,0.185583325868196
15TWG,2022-07-20,2022-07-20T17:12:15.186000+00:00,S2A_15TWG_20220720_0_L1C,1.45504494012959
15TWH,2022-05-16,2022-05-16T17:11:48.633000+00:00,S2B_15TWH_20220516_0_L1C,11.8690017617725
15TWJ,2023-01-11,2023-01-11T17:11:30.517000+00:00,S2B_15TWJ_20230111_0_L1C,12.1943623279286
15TWK,2023-01-31,2023-01-31T17:11:17.558000+00:00,S2B_15TWK_20230131_0_L1C,27.5682761503777
15TWL,2022-03-20,2022-03-20T17:21:00.008000+00:00,S2B_15TWL_20220320_0_L1C,15.5897100426456
15TWM,2023-10-03,2023-10-03T17:10:52.994000+00:00,S2A_15TWM_20231003_0_L1C,41.2321376424512
15TWN,2023-01-09,2023-01-09T17:20:32.029000+00:00,S2A_15TWN_20230109_0_L1C,9.19421302517244
15TXE,2022-04-18,2022-04-18T17:02:36.918000+00:00,S2A_15TXE_20220418_0_L1C,17.2311505270387
15TXF,2022-02-07,2022-02-07T17:02:17.659000+00:00,S2A_15TXF_20220207_0_L1C,7.74848457702529
15TXG,2023-01-26,2023-01-26T17:11:57.093000+00:00,S2A_15TXG_20230126_0_L1C,49.3144050706637
15TXH,2023-08-24,2023-08-24T17:11:51.311000+00:00,S2A_15TXH_20230824_0_L1C,8.31247206003121
15TXJ,2023-08-31,2023-08-31T17:01:39.689000+00:00,S2A_15TXJ_20230831_0_L1C,0.0
15TXK,2022-03-09,2022-03-09T17:01:23.837000+00:00,S2A_15TXK_20220309_0_L1C,41.0210568232788
15TXL,2022-08-04,2022-08-04T17:11:06.767000+00:00,S2B_15TXL_20220804_0_L1C,19.0812505598853
15TXM,2023-03-07,2023-03-07T17:10:43.682000+00:00,S2A_15TXM_20230307_0_L1C,39.5500910746812
15TYE,2022-01-18,2022-01-18T17:02:29.744000+00:00,S2A_15TYE_20220118_0_L1C,34.1954
15TYF,2022-06-02,2022-06-02T17:02:14.589000+00:00,S2B_15TYF_20220602_0_L1C,20.0867150407597
15TYH,2022-02-07,2022-02-07T17:01:45.400000+00:00,S2A_15TYH_20220207_0_L1C,0.074531935859536
15TYJ,2022-03-09,2022-03-09T17:01:35.424000+00:00,S2A_15TYJ_20220309_0_L1C,36.0120039415928
15TYK,2022-02-07,2022-02-07T17:01:16.296000+00:00,S2A_15TYK_20220207_0_L1C,8.1078563110275
15TYL,2023-05-23,2023-05-23T17:01:05.375000+00:00,S2A_15TYL_20230523_0_L1C,31.6912717608767
15UVP,2022-04-04,2022-04-04T17:20:24.706000+00:00,S2A_15UVP_20220404_0_L1C,8.24354265579742
16PBC,2023-10-21,2023-10-21T16:39:10.290000+00:00,S2A_16PBC_20231021_0_L1C,49.0135268297053
16PCC,2023-07-25,2023-07-25T16:29:17.465000+00:00,S2B_16PCC_20230725_0_L1C,16.0610756097271
16QCF,2022-07-08,2022-07-08T16:38:36.183000+00:00,S2A_16QCF_20220708_0_L1C,18.9251204265462
16QCJ,2022-02-23,2022-02-23T16:37:35.383000+00:00,S2B_16QCJ_20220223_0_L1C,20.5916868225387
16RDV,2022-08-07,2022-08-07T16:35:08.262000+00:00,S2A_16RDV_20220807_0_L1C,5.99612118764126
16RFU,2022-10-26,2022-10-26T16:35:07.843000+00:00,S2A_16RFU_20221026_0_L1C,0.0
16RFV,2022-03-05,2022-03-05T16:34:47.816000+00:00,S2B_16RFV_20220305_0_L1C,0.0
16RGU,2022-05-11,2022-05-11T16:25:03.609000+00:00,S2B_16RGU_20220511_0_L1C,0.0
16RGV,2022-01-01,2022-01-01T16:24:47.187000+00:00,S2B_16RGV_20220101_0_L1C,2.7664
16SBB,2023-01-10,2023-01-10T16:54:25.543000+00:00,S2A_16SBB_20230110_0_L1C,7.42251049949581
16SBC,2022-06-04,2022-06-04T16:54:21.084000+00:00,S2A_16SBC_20220604_0_L1C,43.4422049031025
16SBH,2022-08-23,2022-08-23T16:53:13.956000+00:00,S2A_16SBH_20220823_0_L1C,39.9124190032548
16SCD,2023-06-16,2023-06-16T16:44:03.122000+00:00,S2A_16SCD_20230616_0_L1C,5.94255310589871
16SCE,2023-04-25,2023-04-25T16:53:41.964000+00:00,S2B_16SCE_20230425_0_L1C,44.2814167993258
16SCF,2022-04-10,2022-04-10T16:53:22.830000+00:00,S2B_16SCF_20220410_0_L1C,35.3629848607005
16SCG,2023-04-15,2023-04-15T16:53:12.925000+00:00,S2B_16SCG_20230415_0_L1C,45.5495535847592
16SCH,2023-10-02,2023-10-02T16:52:58.749000+00:00,S2B_16SCH_20231002_0_L1C,0.149989548807071
16SCJ,2023-06-24,2023-06-24T16:52:47.402000+00:00,S2B_16SCJ_20230624_0_L1C,0.0
16SDA,2022-04-07,2022-04-07T16:44:35.376000+00:00,S2B_16SDA_20220407_0_L1C,0.0515393114156887
16SDD,2022-04-07,2022-04-07T16:43:52.174000+00:00,S2B_16SDD_20220407_0_L1C,2.84860700528532
16SDE,2023-04-02,2023-04-02T16:43:44.226000+00:00,S2B_16SDE_20230402_0_L1C,0.0
16SDF,2022-12-18,2022-12-18T16:43:25.224000+00:00,S2A_16SDF_20221218_0_L1C,0.0
16SDG,2023-07-31,2023-07-31T16:43:16.964000+00:00,S2B_16SDG_20230731_0_L1C,3.42381080354743
16SDH,2023-03-28,2023-03-28T16:42:55.218000+00:00,S2A_16SDH_20230328_0_L1C,44.9194907532173
16SDJ,2022-11-23,2022-11-23T16:42:42.305000+00:00,S2B_16SDJ_20221123_0_L1C,3.22092579045133
16SEA,2022-09-01,2022-09-01T16:34:40.224000+00:00,S2B_16SEA_20220901_0_L1C,29.363044581803
16SED,2023-04-02,2023-04-02T16:43:54.695000+00:00,S2B_16SED_20230402_0_L1C,30.3318461784554
16SEE,2023-03-18,2023-03-18T16:43:35.184000+00:00,S2A_16SEE_20230318_0_L1C,42.9788288691809
16SEF,2023-06-01,2023-06-01T16:43:26.388000+00:00,S2B_16SEF_20230601_0_L1C,46.3972946340589
16SEG,2023-08-30,2023-08-30T16:43:13.038000+00:00,S2B_16SEG_20230830_0_L1C,0.599779031920929
16SEH,2023-11-13,2023-11-13T16:42:52.951000+00:00,S2A_16SEH_20231113_0_L1C,44.228403356326
16SEJ,2022-11-13,2022-11-13T16:42:38.936000+00:00,S2B_16SEJ_20221113_0_L1C,4.99656603660904
16SFA,2023-03-30,2023-03-30T16:34:39.296000+00:00,S2B_16SFA_20230330_0_L1C,0.0
16SFB,2022-06-13,2022-06-13T16:34:24.697000+00:00,S2B_16SFB_20220613_0_L1C,29.1453910239183
16SFC,2023-02-13,2023-02-13T16:34:04.554000+00:00,S2A_16SFC_20230213_0_L1C,0.0241571859416525
16SFD,2022-04-29,2022-04-29T16:33:57.563000+00:00,S2A_16SFD_20220429_0_L1C,26.9634208247484
16SFE,2022-01-04,2022-01-04T16:33:33.764000+00:00,S2B_16SFE_20220104_0_L1C,1.7123
16SFF,2022-06-13,2022-06-13T16:33:26.271000+00:00,S2B_16SFF_20220613_0_L1C,4.94619128669115
16SFG,2022-10-01,2022-10-01T16:33:07.660000+00:00,S2B_16SFG_20221001_0_L1C,1.40276070163751
16SFH,2023-07-18,2023-07-18T16:32:59.623000+00:00,S2B_16SFH_20230718_0_L1C,6.81526941599223
16SFJ,2022-03-20,2022-03-20T16:32:42.612000+00:00,S2A_16SFJ_20220320_0_L1C,0.0
16SGA,2023-02-13,2023-02-13T16:34:30.022000+00:00,S2A_16SGA_20230213_0_L1C,13.3101176950179
16SGB,2023-06-03,2023-06-03T16:34:21.582000+00:00,S2A_16SGB_20230603_0_L1C,30.7748192256746
16SGC,2023-09-18,2023-09-18T16:24:10.116000+00:00,S2A_16SGC_20230918_0_L1C,2.19732551677331
16TBM,2023-12-19,2023-12-19T17:01:56.697000+00:00,S2A_16TBM_20231219_0_L1C,46.1360745319359
16TCK,2022-11-21,2022-11-21T16:52:29.127000+00:00,S2A_16TCK_20221121_0_L1C,11.5600644987906
16TCL,2022-10-22,2022-10-22T16:52:16.313000+00:00,S2A_16TCL_20221022_0_L1C,1.63758248977276
16TCM,2023-06-07,2023-06-07T17:02:00.689000+00:00,S2B_16TCM_20230607_0_L1C,0.7346787054213
16TCN,2022-04-10,2022-04-10T16:51:42.238000+00:00,S2B_16TCN_20220410_0_L1C,45.3392346526932
16TCP,2023-08-23,2023-08-23T16:51:35.050000+00:00,S2B_16TCP_20230823_0_L1C,20.8426836310694
16TDK,2023-01-10,2023-01-10T16:52:23.035000+00:00,S2A_16TDK_20230110_0_L1C,0.0
16TDL,2022-03-06,2022-03-06T16:52:14.357000+00:00,S2A_16TDL_20220306_0_L1C,19.4560601988713
16TDM,2022-07-09,2022-07-09T16:52:00.933000+00:00,S2B_16TDM_20220709_0_L1C,0.00773388276747589
16TDN,2023-05-20,2023-05-20T16:51:44.182000+00:00,S2A_16TDN_20230520_0_L1C,0.165367732688345
16TDP,2022-03-11,2022-03-11T16:51:25.339000+00:00,S2B_16TDP_20220311_0_L1C,24.5671713099824
16TEK,2022-09-29,2022-09-29T16:42:32.159000+00:00,S2A_16TEK_20220929_0_L1C,17.0734270954642
16TEN,2023-07-11,2023-07-11T16:41:46.146000+00:00,S2B_16TEN_20230711_0_L1C,31.8966807985354
16TEP,2022-09-22,2022-09-22T16:51:30.336000+00:00,S2A_16TEP_20220922_0_L1C,38.8161187255517
16TER,2022-01-10,2022-01-10T16:50:50.650000+00:00,S2B_16TER_20220110_0_L1C,43.2759
16TFK,2021-12-23,2021-12-23T16:42:22.642000+00:00,S2A_16TFK_20211223_1_L1C,32.3910239183015
16TFL,2022-09-24,2022-09-24T16:42:07.631000+00:00,S2B_16TFL_20220924_0_L1C,27.2997402132043
16TFM,2022-08-05,2022-08-05T16:41:56.859000+00:00,S2B_16TFM_20220805_0_L1C,48.2332109050733
16TFN,2023-02-26,2023-02-26T16:41:35.439000+00:00,S2A_16TFN_20230226_0_L1C,0.0072262533966377
16TFS,2023-09-24,2023-09-24T16:40:41.840000+00:00,S2A_16TFS_20230924_0_L1C,34.2845494089749
16TFT,2022-12-11,2022-12-11T16:50:22.302000+00:00,S2A_16TFT_20221211_0_L1C,29.6698020245454
16TGK,2023-03-15,2023-03-15T16:32:18.969000+00:00,S2A_16TGK_20230315_0_L1C,8.15145271581713
16TGN,2023-04-07,2023-04-07T16:41:34.326000+00:00,S2A_16TGN_20230407_0_L1C,0.0835026681431945
16TGS,2022-10-09,2022-10-09T16:40:42.516000+00:00,S2A_16TGS_20221009_0_L1C,2.81408820806832
16UFU,2022-10-27,2022-10-27T16:50:06.584000+00:00,S2B_16UFU_20221027_0_L1C,19.211741168742
16UFV,2023-02-14,2023-02-14T16:49:51.532000+00:00,S2B_16UFV_20230214_0_L1C,21.8619546716832
16UGU,2022-07-16,2022-07-16T16:40:11.955000+00:00,S2B_16UGU_20220716_0_L1C,43.8392307922004
17MPN,2023-06-20,2023-06-20T15:45:11.703000+00:00,S2B_17MPN_20230620_0_L1C,18.695273074741
17MPQ,2022-05-06,2022-05-06T15:44:34.390000+00:00,S2B_17MPQ_20220506_0_L1C,43.3469497446923
17MPS,2023-09-13,2023-09-13T15:44:13.594000+00:00,S2A_17MPS_20230913_0_L1C,40.230792200424
17MPT,2023-07-25,2023-07-25T15:43:59.653000+00:00,S2A_17MPT_20230725_0_L1C,29.2309501623861
17MQQ,2023-11-22,2023-11-22T15:44:30.905000+00:00,S2A_17MQQ_20231122_0_L1C,27.5631998566694
17MQU,2023-10-13,2023-10-13T15:43:35.013000+00:00,S2A_17MQU_20231013_0_L1C,30.4306190092269
17MQV,2023-03-17,2023-03-17T15:43:20.429000+00:00,S2A_17MQV_20230317_0_L1C,37.3201349696915
17NRJ,2023-03-02,2023-03-02T15:41:09.446000+00:00,S2B_17NRJ_20230302_0_L1C,19.2965377202154
17PRK,2023-01-24,2023-01-24T15:50:46.844000+00:00,S2B_17PRK_20230124_0_L1C,39.0766500593427
17QNE,2022-03-31,2022-03-31T16:07:13.685000+00:00,S2A_17QNE_20220331_0_L1C,16.5905819821434
17QNF,2022-10-12,2022-10-12T16:06:55.889000+00:00,S2B_17QNF_20221012_0_L1C,16.2275374003404
17QPE,2022-05-02,2022-05-02T15:57:07.084000+00:00,S2B_17QPE_20220502_0_L1C,34.1410925199947
17RKP,2022-03-17,2022-03-17T16:25:07.059000+00:00,S2A_17RKP_20220317_0_L1C,0.548986234285885
17RKQ,2023-09-18,2023-09-18T16:24:51.721000+00:00,S2A_17RKQ_20230918_0_L1C,0.0191406133357222
17RLQ,2023-04-26,2023-04-26T16:24:46.434000+00:00,S2B_17RLQ_20230426_0_L1C,14.9887796031141
17SKA,2022-03-30,2022-03-30T16:33:20.962000+00:00,S2A_17SKA_20220330_0_L1C,30.2935590791006
17SKB,2022-08-12,2022-08-12T16:33:07.654000+00:00,S2B_17SKB_20220812_0_L1C,47.7546358505778
17SKC,2022-06-23,2022-06-23T16:32:54.898000+00:00,S2B_17SKC_20220623_0_L1C,0.0609155245005823
17SKD,2023-02-23,2023-02-23T16:32:33.190000+00:00,S2A_17SKD_20230223_0_L1C,0.0
17SKR,2023-10-08,2023-10-08T16:24:34.347000+00:00,S2A_17SKR_20231008_0_L1C,0.0
17SKS,2022-06-20,2022-06-20T16:24:24.441000+00:00,S2B_17SKS_20220620_0_L1C,46.3973543551614
17SKU,2022-10-11,2022-10-11T16:33:45.411000+00:00,S2B_17SKU_20221011_0_L1C,47.6913707936828
17SKV,2022-08-09,2022-08-09T16:23:40.356000+00:00,S2B_17SKV_20220809_0_L1C,36.6440147105133
17SLR,2022-11-02,2022-11-02T16:24:34.745000+00:00,S2A_17SLR_20221102_0_L1C,2.81958254949386
17SLS,2022-02-20,2022-02-20T16:24:10.635000+00:00,S2B_17SLS_20220220_0_L1C,0.127116366568127
17SLT,2023-01-06,2023-01-06T16:23:59.519000+00:00,S2B_17SLT_20230106_0_L1C,0.0
17SLV,2023-05-06,2023-05-06T16:23:35.705000+00:00,S2B_17SLV_20230506_0_L1C,32.0478963241661
17SMV,2022-02-20,2022-02-20T16:23:23.719000+00:00,S2B_17SMV_20220220_0_L1C,30.7552629221535
17SNA,2022-10-03,2022-10-03T16:23:17.994000+00:00,S2A_17SNA_20221003_0_L1C,6.66961375341095
17SNB,2023-11-29,2023-11-29T16:12:57.342000+00:00,S2B_17SNB_20231129_0_L1C,0.0
17SNV,2023-07-17,2023-07-17T16:13:34+00:00,S2A_17SNV_20230717_0_L1C,32.6947953059213
17SPA,2023-06-27,2023-06-27T16:13:15.679000+00:00,S2A_17SPA_20230627_0_L1C,31.2253575801009
17SPB,2023-09-05,2023-09-05T16:13:02.596000+00:00,S2A_17SPB_20230905_0_L1C,0.216548717489325
17SPV,2023-04-23,2023-04-23T16:13:28.254000+00:00,S2B_17SPV_20230423_0_L1C,4.24957448714503
17SQA,2023-03-19,2023-03-19T16:13:06.269000+00:00,S2A_17SQA_20230319_0_L1C,4.22481493498162
17SQB,2023-11-09,2023-11-09T16:12:55.629000+00:00,S2B_17SQB_20231109_0_L1C,49.8176126334674
17SQC,2023-06-07,2023-06-07T16:12:42.890000+00:00,S2A_17SQC_20230607_0_L1C,17.8882020962107
17SQD,2023-11-19,2023-11-19T16:12:22.245000+00:00,S2B_17SQD_20231119_0_L1C,0.0
17TKF,2023-04-19,2023-04-19T16:32:08.737000+00:00,S2B_17TKF_20230419_0_L1C,8.96706381199797
17TKG,2023-11-28,2023-11-28T16:41:45.237000+00:00,S2B_17TKG_20231128_0_L1C,21.5811565392048
17TLG,2023-02-13,2023-02-13T16:31:46.309000+00:00,S2A_17TLG_20230213_0_L1C,0.0
17TLH,2022-01-19,2022-01-19T16:31:34.367000+00:00,S2A_17TLH_20220119_0_L1C,49.3924
17TLJ,2023-02-13,2023-02-13T16:31:17.467000+00:00,S2A_17TLJ_20230213_0_L1C,0.0323986980799666
17TLM,2022-02-26,2022-02-26T16:40:29.514000+00:00,S2B_17TLM_20220226_0_L1C,42.8684941324017
17TMJ,2022-05-29,2022-05-29T16:31:23.559000+00:00,S2A_17TMJ_20220529_0_L1C,10.8946221147242
17TMK,2022-12-10,2022-12-10T16:30:58.404000+00:00,S2B_17TMK_20221210_0_L1C,49.1268476216071
17TML,2023-03-30,2023-03-30T16:30:50.575000+00:00,S2B_17TML_20230330_0_L1C,10.7155483890233
17TMM,2022-05-09,2022-05-09T16:30:36.755000+00:00,S2A_17TMM_20220509_0_L1C,10.8396189793664
17TNH,2022-03-17,2022-03-17T16:21:33.879000+00:00,S2A_17TNH_20220317_0_L1C,1.30192003344382
17TNJ,2023-04-16,2023-04-16T16:21:16.765000+00:00,S2B_17TNJ_20230416_0_L1C,24.6694735584819
17TNK,2023-03-07,2023-03-07T16:21:04.470000+00:00,S2B_17TNK_20230307_0_L1C,0.0381854695467143
17TPH,2023-10-03,2023-10-03T16:21:27.260000+00:00,S2B_17TPH_20231003_0_L1C,0.0
17TPJ,2022-11-07,2022-11-07T16:21:10.665000+00:00,S2B_17TPJ_20221107_0_L1C,0.39499537161456
17TPK,2023-08-19,2023-08-19T16:21:03.755000+00:00,S2A_17TPK_20230819_0_L1C,1.95765773836185
17TQH,2023-07-17,2023-07-17T16:11:31.276000+00:00,S2A_17TQH_20230717_0_L1C,1.04111797903789
17TQJ,2022-08-26,2022-08-26T16:11:12.015000+00:00,S2B_17TQJ_20220826_0_L1C,29.2294186150676
17TQK,2023-06-07,2023-06-07T16:11:00.939000+00:00,S2A_17TQK_20230607_0_L1C,2.57338230463734
17UMP,2022-01-07,2022-01-07T16:39:56.452000+00:00,S2B_17UMP_20220107_0_L1C,35.9135
17UNP,2022-05-04,2022-05-04T16:29:55.433000+00:00,S2B_17UNP_20220504_0_L1C,1.50792797635044
17UNR,2023-03-03,2023-03-03T16:39:29.167000+00:00,S2B_17UNR_20230303_0_L1C,0.0153777259554046
18FWH,2022-07-29,2022-07-29T14:47:33.027000+00:00,S2A_18FWH_20220729_0_L1C,44.0258890979127
18FXF,2022-11-05,2022-11-05T14:27:51.629000+00:00,S2B_18FXF_20221105_0_L1C,13.1697681962465
18FXJ,2022-09-24,2022-09-24T14:37:14.954000+00:00,S2A_18FXJ_20220924_0_L1C,27.0239780226343
18FXK,2022-07-01,2022-07-01T14:36:58.656000+00:00,S2B_18FXK_20220701_0_L1C,4.42802114127027
18LVP,2021-12-31,2021-12-31T15:25:56.160000+00:00,S2B_18LVP_20211231_0_L1C,49.9077
18LWP,2022-05-10,2022-05-10T15:25:54.092000+00:00,S2B_18LWP_20220510_0_L1C,38.5083258033457
18LXL,2023-01-12,2023-01-12T15:16:37.371000+00:00,S2B_18LXL_20230112_0_L1C,33.0288452924841
18MTB,2023-02-17,2023-02-17T15:34:03.726000+00:00,S2B_18MTB_20230217_0_L1C,0.23927259697214
18MUA,2022-04-23,2022-04-23T15:34:13.796000+00:00,S2B_18MUA_20220423_0_L1C,19.4270450415306
18MUU,2022-09-05,2022-09-05T15:34:57.387000+00:00,S2A_18MUU_20220905_0_L1C,20.9409635166658
18MUV,2023-08-31,2023-08-31T15:34:36.544000+00:00,S2A_18MUV_20230831_0_L1C,25.2968138791842
18MVU,2023-07-19,2023-07-19T15:24:51.602000+00:00,S2A_18MVU_20230719_0_L1C,7.80841210003116
18MWC,2023-07-09,2023-07-09T15:23:51.362000+00:00,S2A_18MWC_20230709_0_L1C,31.9375018662844
18MWE,2023-10-07,2023-10-07T15:23:17.292000+00:00,S2A_18MWE_20231007_0_L1C,34.3122750091963
18MWU,2022-03-31,2022-03-31T15:24:40.752000+00:00,S2B_18MWU_20220331_0_L1C,36.090328167458
18MXA,2023-03-11,2023-03-11T15:24:07.633000+00:00,S2A_18MXA_20230311_0_L1C,12.7300307563678
18MXV,2023-01-05,2023-01-05T15:24:24.190000+00:00,S2B_18MXV_20230105_0_L1C,41.2787781062438
18NTM,2022-06-15,2022-06-15T15:41:39.110000+00:00,S2B_18NTM_20220615_0_L1C,46.0223655528681
18NTN,2023-05-01,2023-05-01T15:41:23.241000+00:00,S2B_18NTN_20230501_0_L1C,49.9834871151721
18NTP,2023-05-01,2023-05-01T15:41:08.577000+00:00,S2B_18NTP_20230501_0_L1C,44.7806443906954
18NUH,2022-07-07,2022-07-07T15:32:48.095000+00:00,S2A_18NUH_20220707_0_L1C,24.5100519141075
18NUK,2023-08-29,2023-08-29T15:42:05.467000+00:00,S2B_18NUK_20230829_0_L1C,46.3130150039343
18NUL,2023-09-13,2023-09-13T15:41:50.750000+00:00,S2A_18NUL_20230913_0_L1C,46.5504887749309
18NUM,2023-09-13,2023-09-13T15:41:36.497000+00:00,S2A_18NUM_20230913_0_L1C,46.6051837916928
18NUN,2021-10-28,2021-10-28T15:41:19.065000+00:00,S2B_18NUN_20211028_0_L1C,49.0574
18NUP,2022-02-25,2022-02-25T15:40:58.846000+00:00,S2B_18NUP_20220225_0_L1C,46.6410164531637
18NVM,2022-01-03,2022-01-03T15:31:29.809000+00:00,S2B_18NVM_20220103_0_L1C,45.217
18NVN,2022-11-14,2022-11-14T15:31:21.803000+00:00,S2A_18NVN_20221114_0_L1C,36.8829816538357
18NVP,2023-10-23,2023-10-23T15:40:59.561000+00:00,S2A_18NVP_20231023_0_L1C,45.4615372417183
18NWF,2022-02-22,2022-02-22T15:32:52.267000+00:00,S2B_18NWF_20220222_0_L1C,5.12331765755077
18NXG,2023-10-22,2023-10-22T15:22:46.201000+00:00,S2B_18NXG_20231022_0_L1C,36.1570067783451
18NXH,2023-09-27,2023-09-27T15:22:32.504000+00:00,S2A_18NXH_20230927_0_L1C,14.3302706457234
18NYH,2023-08-28,2023-08-28T15:22:32.791000+00:00,S2A_18NYH_20230828_0_L1C,13.148526381797
18NZH,2022-11-06,2022-11-06T15:22:21.801000+00:00,S2B_18NZH_20221106_0_L1C,35.2981696484016
18PTQ,2022-12-02,2022-12-02T15:40:49.862000+00:00,S2B_18PTQ_20221202_0_L1C,17.7231959630348
18PZU,2023-08-13,2023-08-13T15:19:49.466000+00:00,S2B_18PZU_20230813_0_L1C,1.70744345269712
18SUG,2022-09-27,2022-09-27T16:03:00.025000+00:00,S2A_18SUG_20220927_0_L1C,0.0332049329630625
18SUH,2023-01-20,2023-01-20T16:02:36.101000+00:00,S2B_18SUH_20230120_0_L1C,22.5187673564454
18SUJ,2023-02-24,2023-02-24T16:02:21.439000+00:00,S2A_18SUJ_20230224_0_L1C,0.0263668667323599
18SVJ,2023-02-14,2023-02-14T16:02:17.405000+00:00,S2A_18SVJ_20230214_0_L1C,46.3794081638747
18TUK,2023-08-13,2023-08-13T16:02:14.639000+00:00,S2A_18TUK_20230813_0_L1C,22.1018543402311
18TUN,2022-12-29,2022-12-29T16:11:21.622000+00:00,S2A_18TUN_20221229_0_L1C,0.640060915524501
18TUP,2022-04-08,2022-04-08T16:11:05.443000+00:00,S2B_18TUP_20220408_0_L1C,23.8152527695661
18TUQ,2021-12-29,2021-12-29T16:10:49.933000+00:00,S2B_18TUQ_20211229_1_L1C,47.0658425154528
18TVK,2021-12-26,2021-12-26T16:02:01.231000+00:00,S2B_18TVK_20211226_1_L1C,0.0
18TVN,2022-02-24,2022-02-24T16:01:17.830000+00:00,S2B_18TVN_20220224_0_L1C,9.29018483681209
18TVP,2023-07-04,2023-07-04T16:01:12.929000+00:00,S2A_18TVP_20230704_0_L1C,22.1213136769262
18TWL,2022-12-26,2022-12-26T16:01:45.640000+00:00,S2A_18TWL_20221226_0_L1C,3.78599584531441
18TWM,2022-11-21,2022-11-21T16:01:32.764000+00:00,S2B_18TWM_20221121_0_L1C,0.3936516468094
18TWN,2023-02-14,2023-02-14T16:01:15.973000+00:00,S2A_18TWN_20230214_0_L1C,1.03696736241751
19FCA,2023-09-16,2023-09-16T14:27:53.032000+00:00,S2A_19FCA_20230916_0_L1C,49.2298963838873
19FCF,2023-02-03,2023-02-03T14:26:34.051000+00:00,S2B_19FCF_20230203_0_L1C,24.3804313642976
19FCV,2023-09-08,2023-09-08T14:18:11.140000+00:00,S2B_19FCV_20230908_0_L1C,35.6244422581623
19FDF,2022-12-25,2022-12-25T14:26:32.683000+00:00,S2B_19FDF_20221225_0_L1C,2.7391083639404
19FEF,2022-11-27,2022-11-27T14:16:32.288000+00:00,S2A_19FEF_20221127_0_L1C,0.0413396342125375
