mgrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,OG_producing,overlapping_area,omni_nodata_perc,omni_cloud_perc,omni_cloud_shadow_perc
37SFB,2020-08-12,2020-08-12T07:56:09.024000+00:00,S2B_MSIL2A_20200812T075609_N0212_R035_T37SFB_20200814T215234,0.138523,False,0.02,Middle East,"POLYGON Z ((40.1380739319 37.9420853198 0, 41.3869421575 37.923373495 0, 41.3557323695 36.9345107528 0, 40.1231803148 36.9525691221 0, 40.1380739319 37.9420853198 0))",True,3743788801.671161,0.0,0.015822774310635997,0.010593860007100175
37SFB,2023-01-22,2023-01-22T08:11:39.024000+00:00,S2B_MSIL2A_20230122T081139_N0400_R078_T37SFB_20230123T162313,0.000268,False,36.554,Middle East,"POLYGON Z ((40.1380739319 37.9420853198 0, 41.3869421575 37.923373495 0, 41.3557323695 36.9345107528 0, 40.1231803148 36.9525691221 0, 40.1380739319 37.9420853198 0))",True,3743788801.671161,32.220297875587676,0.057154409421568596,0.00558033802163311
37SFB,2024-07-12,2024-07-12T07:56:09.024000+00:00,S2B_MSIL2A_20240712T075609_N0510_R035_T37SFB_20240712T114923,0.814975,False,0.013,Middle East,"POLYGON Z ((40.1380739319 37.9420853198 0, 41.3869421575 37.923373495 0, 41.3557323695 36.9345107528 0, 40.1231803148 36.9525691221 0, 40.1380739319 37.9420853198 0))",True,3743788801.671161,0.0,0.0,0.0
37SFC,2017-07-04,2017-07-04T08:00:01.026000+00:00,S2A_MSIL2A_20170704T080001_N0212_R035_T37SFC_20210210T043017,0.611915,False,10.566,Middle East,"POLYGON Z ((40.1522905213 38.8433146054 0, 41.4167322032 38.8239923461 0, 41.3840999713 37.8353021099 0, 40.1367175913 37.8539550377 0, 40.1522905213 38.8433146054 0))",True,5927343416.946256,6.509500632048335,0.9203591579710931,0.5793819533091799
37SFC,2020-01-30,2020-01-30T08:01:51.024000+00:00,S2A_MSIL2A_20200130T080151_N0212_R035_T37SFC_20201002T151607,95.914504,False,10.569,Middle East,"POLYGON Z ((40.1522905213 38.8433146054 0, 41.4167322032 38.8239923461 0, 41.3840999713 37.8353021099 0, 40.1367175913 37.8539550377 0, 40.1522905213 38.8433146054 0))",True,5927343416.946256,6.4998788988755845,91.70707032354744,2.2374058009944986
37SFC,2021-09-09,2021-09-09T08:05:59.024000+00:00,S2B_MSIL2A_20210909T080559_N0300_R078_T37SFC_20210909T175513,0.04517,True,14.855,Middle East,"POLYGON Z ((40.1522905213 38.8433146054 0, 41.4167322032 38.8239923461 0, 41.3840999713 37.8353021099 0, 40.1367175913 37.8539550377 0, 40.1522905213 38.8433146054 0))",True,5927343416.946256,10.297444268598976,0.04098912430778608,0.019310974373845078
37SFC,2023-01-17,2023-01-17T08:12:51.024000+00:00,S2A_MSIL2A_20230117T081251_N0400_R078_T37SFC_20230117T203956,84.449637,False,15.078,Middle East,"POLYGON Z ((40.1522905213 38.8433146054 0, 41.4167322032 38.8239923461 0, 41.3840999713 37.8353021099 0, 40.1367175913 37.8539550377 0, 40.1522905213 38.8433146054 0))",True,5927343416.946256,10.722957123566278,86.32583239526701,6.037719370942453
37SFC,2025-01-28,2025-01-28T08:01:09.024000+00:00,S2B_MSIL2A_20250128T080109_N0511_R035_T37SFC_20250128T090943,0.630536,False,15.425,Middle East,"POLYGON Z ((40.1522905213 38.8433146054 0, 41.4167322032 38.8239923461 0, 41.3840999713 37.8353021099 0, 40.1367175913 37.8539550377 0, 40.1522905213 38.8433146054 0))",True,5927343416.946256,6.130337988261486,0.0,0.0
37SFC,2025-01-31,2025-01-31T08:10:59.024000+00:00,S2B_MSIL2A_20250131T081059_N0511_R078_T37SFC_20250131T110242,76.054746,True,9.393,Middle East,"POLYGON Z ((40.1522905213 38.8433146054 0, 41.4167322032 38.8239923461 0, 41.3840999713 37.8353021099 0, 40.1367175913 37.8539550377 0, 40.1522905213 38.8433146054 0))",True,5927343416.946256,11.241767611919006,65.31261798262697,0.49639239498471505
37SFT,2017-09-07,2017-09-07T07:55:59.027000+00:00,S2B_MSIL2A_20170907T075559_N0212_R035_T37SFT_20210201T210016,0.064147,False,0.0,Middle East,"POLYGON Z ((40.0871484934 34.3368370866 0, 41.2802227292 34.3204291115 0, 41.2540923774 33.3309012795 0, 40.074680252 33.3467110196 0, 40.0871484934 34.3368370866 0))",True,2008413852.85744,0.0,0.0,0.0001028530097776716
37SFT,2021-02-18,2021-02-18T07:59:59.024000+00:00,S2B_MSIL2A_20210218T075959_N0212_R035_T37SFT_20210219T130941,14.542417,False,0.0,Middle East,"POLYGON Z ((40.0871484934 34.3368370866 0, 41.2802227292 34.3204291115 0, 41.2540923774 33.3309012795 0, 40.074680252 33.3467110196 0, 40.0871484934 34.3368370866 0))",True,2008413852.85744,0.0,23.941151489212046,14.955716802532175
37SFT,2021-10-26,2021-10-26T08:00:09.024000+00:00,S2B_MSIL2A_20211026T080009_N0300_R035_T37SFT_20211026T182619,0.001569,True,0.0,Middle East,"POLYGON Z ((40.0871484934 34.3368370866 0, 41.2802227292 34.3204291115 0, 41.2540923774 33.3309012795 0, 40.074680252 33.3467110196 0, 40.0871484934 34.3368370866 0))",True,2008413852.85744,0.0,0.0,0.0
37SFT,2023-04-14,2023-04-14T07:56:11.024000+00:00,S2A_MSIL2A_20230414T075611_N0509_R035_T37SFT_20230414T134441,0.078065,False,0.0,Middle East,"POLYGON Z ((40.0871484934 34.3368370866 0, 41.2802227292 34.3204291115 0, 41.2540923774 33.3309012795 0, 40.074680252 33.3467110196 0, 40.0871484934 34.3368370866 0))",True,2008413852.85744,0.0,0.12805531501222625,0.1571195848719812
37SFT,2025-01-28,2025-01-28T08:01:09.024000+00:00,S2B_MSIL2A_20250128T080109_N0511_R035_T37SFT_20250128T090943,6.526618,False,0.0,Middle East,"POLYGON Z ((40.0871484934 34.3368370866 0, 41.2802227292 34.3204291115 0, 41.2540923774 33.3309012795 0, 40.074680252 33.3467110196 0, 40.0871484934 34.3368370866 0))",True,2008413852.85744,0.0,11.691915421647572,7.52760607960823
37SFU,2016-07-29,2016-07-29T07:56:12.026000+00:00,S2A_MSIL2A_20160729T075612_N0212_R035_T37SFU_20210212T090414,0.009758,False,0.0,Middle East,"POLYGON Z ((40.0990408124 35.2380875354 0, 41.3051454071 35.2211228306 0, 41.2778286293 34.2317573471 0, 40.0860061209 34.2481111535 0, 40.0990408124 35.2380875354 0))",True,8328289718.051157,0.0,0.04075965242318373,0.04877555150779195
37SFU,2018-12-21,2018-12-21T08:03:29.024000+00:00,S2B_MSIL2A_20181221T080329_N0212_R035_T37SFU_20201008T115918,75.661655,True,0.0,Middle East,"POLYGON Z ((40.0990408124 35.2380875354 0, 41.3051454071 35.2211228306 0, 41.2778286293 34.2317573471 0, 40.0860061209 34.2481111535 0, 40.0990408124 35.2380875354 0))",True,8328289718.051157,0.0,81.27379139418913,8.996114810501624
37SFU,2021-05-24,2021-05-24T07:56:11.024000+00:00,S2A_MSIL2A_20210524T075611_N0300_R035_T37SFU_20210605T180025,71.671522,False,0.0,Middle East,"POLYGON Z ((40.0990408124 35.2380875354 0, 41.3051454071 35.2211228306 0, 41.2778286293 34.2317573471 0, 40.0860061209 34.2481111535 0, 40.0990408124 35.2380875354 0))",True,8328289718.051157,0.0,74.88658299076646,7.061718441544653
37SFU,2022-12-30,2022-12-30T08:02:39.024000+00:00,S2B_MSIL2A_20221230T080239_N0400_R035_T37SFU_20221231T064555,38.139698,False,0.0,Middle East,"POLYGON Z ((40.0990408124 35.2380875354 0, 41.3051454071 35.2211228306 0, 41.2778286293 34.2317573471 0, 40.0860061209 34.2481111535 0, 40.0990408124 35.2380875354 0))",True,8328289718.051157,0.0,45.9191110845684,2.4238141213864584
37SFU,2024-10-20,2024-10-20T07:58:49.024000+00:00,S2B_MSIL2A_20241020T075849_N0511_R035_T37SFU_20241020T094111,0.018656,False,0.0,Middle East,"POLYGON Z ((40.0990408124 35.2380875354 0, 41.3051454071 35.2211228306 0, 41.2778286293 34.2317573471 0, 40.0860061209 34.2481111535 0, 40.0990408124 35.2380875354 0))",True,8328289718.051157,0.0,0.0,0.0
37SFV,2018-05-25,2018-05-25T07:56:09.027000+00:00,S2B_MSIL2A_20180525T075609_N0212_R035_T37SFV_20201012T141232,0.059227,False,0.0,Middle East,"POLYGON Z ((40.1114805753 36.1397407305 0, 41.331214639 36.1222067278 0, 41.3026579023 35.1330063316 0, 40.0978538388 35.149916038 0, 40.1114805753 36.1397407305 0))",True,4877202037.833352,0.0,0.0,0.007644301113798561
37SFV,2020-05-27,2020-05-27T08:06:09.024000+00:00,S2B_MSIL2A_20200527T080609_N0212_R078_T37SFV_20200911T045031,0.131239,False,82.042,Middle East,"POLYGON Z ((40.1114805753 36.1397407305 0, 41.331214639 36.1222067278 0, 41.3026579023 35.1330063316 0, 40.0978538388 35.149916038 0, 40.1114805753 36.1397407305 0))",True,4877202037.833352,69.03460837887067,0.0,0.0
37SFV,2021-01-09,2021-01-09T08:02:19.024000+00:00,S2B_MSIL2A_20210109T080219_N0212_R035_T37SFV_20210109T210131,1.619474,True,0.0,Middle East,"POLYGON Z ((40.1114805753 36.1397407305 0, 41.331214639 36.1222067278 0, 41.3026579023 35.1330063316 0, 40.0978538388 35.149916038 0, 40.1114805753 36.1397407305 0))",True,4877202037.833352,0.0,0.9044661431116685,0.38722831045683326
37SFV,2022-10-06,2022-10-06T07:58:11.024000+00:00,S2A_MSIL2A_20221006T075811_N0400_R035_T37SFV_20221006T231417,0.465353,False,0.0,Middle East,"POLYGON Z ((40.1114805753 36.1397407305 0, 41.331214639 36.1222067278 0, 41.3026579023 35.1330063316 0, 40.0978538388 35.149916038 0, 40.1114805753 36.1397407305 0))",True,4877202037.833352,0.0,0.6236143874771484,0.4766208473097302
37SFV,2022-11-25,2022-11-25T08:02:51.024000+00:00,S2A_MSIL2A_20221125T080251_N0400_R035_T37SFV_20221126T112802,88.198632,True,0.0,Middle East,"POLYGON Z ((40.1114805753 36.1397407305 0, 41.331214639 36.1222067278 0, 41.3026579023 35.1330063316 0, 40.0978538388 35.149916038 0, 40.1114805753 36.1397407305 0))",True,4877202037.833352,0.0,78.12349660419176,13.706653262597005
37SFV,2024-02-08,2024-02-08T08:01:01.024000+00:00,S2A_MSIL2A_20240208T080101_N0510_R035_T37SFV_20240208T121706,3.445387,False,82.402,Middle East,"POLYGON Z ((40.1114805753 36.1397407305 0, 41.331214639 36.1222067278 0, 41.3026579023 35.1330063316 0, 40.0978538388 35.149916038 0, 40.1114805753 36.1397407305 0))",True,4877202037.833352,0.0,0.0009887160294756818,0.0011181117514540428
37SFV,2025-01-31,2025-01-31T08:10:59.024000+00:00,S2B_MSIL2A_20250131T081059_N0511_R078_T37SFV_20250131T110242,0.000115,True,0.0,Middle East,"POLYGON Z ((40.1114805753 36.1397407305 0, 41.331214639 36.1222067278 0, 41.3026579023 35.1330063316 0, 40.0978538388 35.149916038 0, 40.1114805753 36.1397407305 0))",True,4877202037.833352,69.03460837887067,0.0,0.0
37SGA,2018-06-19,2018-06-19T07:56:11.024000+00:00,S2A_MSIL2A_20180619T075611_N0212_R035_T37SGA_20201011T235237,0.529202,False,0.0,Middle East,"POLYGON Z ((41.247930543 37.0252843026 0, 42.4805855089 36.9955106534 0, 42.4365860197 36.0074510114 0, 41.2194735079 36.0361759149 0, 41.247930543 37.0252843026 0))",True,4992179823.323929,0.0,0.45788501033506857,0.40396017266034284
37SGA,2019-09-07,2019-09-07T07:56:09.024000+00:00,S2B_MSIL2A_20190907T075609_N0212_R035_T37SGA_20201004T102739,0.385231,False,0.0,Middle East,"POLYGON Z ((41.247930543 37.0252843026 0, 42.4805855089 36.9955106534 0, 42.4365860197 36.0074510114 0, 41.2194735079 36.0361759149 0, 41.247930543 37.0252843026 0))",True,4992179823.323929,0.0,0.36425891088616164,0.23619032451783503
37SGA,2023-06-18,2023-06-18T07:56:09.024000+00:00,S2B_MSIL2A_20230618T075609_N0509_R035_T37SGA_20230618T124505,1.53459,False,0.0,Middle East,"POLYGON Z ((41.247930543 37.0252843026 0, 42.4805855089 36.9955106534 0, 42.4365860197 36.0074510114 0, 41.2194735079 36.0361759149 0, 41.247930543 37.0252843026 0))",True,4992179823.323929,0.0,0.0,0.0006204358976911158
37SGA,2024-06-02,2024-06-02T07:56:09.024000+00:00,S2B_MSIL2A_20240602T075609_N0510_R035_T37SGA_20240602T112433,0.261598,False,0.0,Middle East,"POLYGON Z ((41.247930543 37.0252843026 0, 42.4805855089 36.9955106534 0, 42.4365860197 36.0074510114 0, 41.2194735079 36.0361759149 0, 41.247930543 37.0252843026 0))",True,4992179823.323929,0.0,0.0,0.0
37SGB,2017-10-27,2017-10-27T08:00:09.027000+00:00,S2B_MSIL2A_20171027T080009_N0212_R035_T37SGB_20201015T023849,18.773481,False,0.0,Middle East,"POLYGON Z ((41.2750734607 37.9255905472 0, 42.522550915 37.8948386585 0, 42.4765543443 36.9069718126 0, 41.2453232896 36.9366503972 0, 41.2750734607 37.9255905472 0))",True,7910619182.329823,0.0,0.7033785554792452,0.3246007810193065
37SGB,2018-05-05,2018-05-05T07:56:09.027000+00:00,S2B_MSIL2A_20180505T075609_N0212_R035_T37SGB_20201012T061436,69.476581,True,0.0,Middle East,"POLYGON Z ((41.2750734607 37.9255905472 0, 42.522550915 37.8948386585 0, 42.4765543443 36.9069718126 0, 41.2453232896 36.9366503972 0, 41.2750734607 37.9255905472 0))",True,7910619182.329823,0.0,69.9876742280218,6.7935673736981625
37SGB,2020-07-18,2020-07-18T07:56:11.024000+00:00,S2A_MSIL2A_20200718T075611_N0212_R035_T37SGB_20200816T141211,0.033182,False,0.0,Middle East,"POLYGON Z ((41.2750734607 37.9255905472 0, 42.522550915 37.8948386585 0, 42.4765543443 36.9069718126 0, 41.2453232896 36.9366503972 0, 41.2750734607 37.9255905472 0))",True,7910619182.329823,0.0,0.0009688089953251648,0.0021134634589798974
37SGB,2022-05-14,2022-05-14T07:56:09.024000+00:00,S2B_MSIL2A_20220514T075609_N0400_R035_T37SGB_20220517T072042,20.167747,False,0.0,Middle East,"POLYGON Z ((41.2750734607 37.9255905472 0, 42.522550915 37.8948386585 0, 42.4765543443 36.9069718126 0, 41.2453232896 36.9366503972 0, 41.2750734607 37.9255905472 0))",True,7910619182.329823,0.0,17.053616278645393,0.5438203589238257
37SGB,2023-10-26,2023-10-26T08:00:09.024000+00:00,S2B_MSIL2A_20231026T080009_N0509_R035_T37SGB_20231026T112618,20.986696,True,0.0,Middle East,"POLYGON Z ((41.2750734607 37.9255905472 0, 42.522550915 37.8948386585 0, 42.4765543443 36.9069718126 0, 41.2453232896 36.9366503972 0, 41.2750734607 37.9255905472 0))",True,7910619182.329823,0.0,9.570154047265934,4.293970491139711
37SGB,2024-08-31,2024-08-31T07:56:09.024000+00:00,S2B_MSIL2A_20240831T075609_N0511_R035_T37SGB_20240831T110838,0.001115,False,0.0,Middle East,"POLYGON Z ((41.2750734607 37.9255905472 0, 42.522550915 37.8948386585 0, 42.4765543443 36.9069718126 0, 41.2453232896 36.9366503972 0, 41.2750734607 37.9255905472 0))",True,7910619182.329823,0.0,0.0,0.0
37SGC,2017-11-16,2017-11-16T08:01:59.027000+00:00,S2B_MSIL2A_20171116T080159_N0212_R035_T37SGC_20201014T201750,0.132448,False,0.0,Middle East,"POLYGON Z ((41.3034704031 38.8262817083 0, 42.5664527967 38.7945272395 0, 42.51836224 37.8068570321 0, 41.2723641926 37.8375121853 0, 41.3034704031 38.8262817083 0))",True,2305378701.024677,0.0,0.34375134787210393,0.20397078974522315
37SGC,2019-12-21,2019-12-21T08:03:31.024000+00:00,S2A_MSIL2A_20191221T080331_N0212_R035_T37SGC_20201003T074307,15.514832,False,0.0,Middle East,"POLYGON Z ((41.3034704031 38.8262817083 0, 42.5664527967 38.7945272395 0, 42.51836224 37.8068570321 0, 41.2723641926 37.8375121853 0, 41.3034704031 38.8262817083 0))",True,2305378701.024677,0.0,14.578863374706787,0.1853510771364395
37SGC,2021-08-07,2021-08-07T07:56:09.024000+00:00,S2B_MSIL2A_20210807T075609_N0300_R035_T37SGC_20210807T194454,40.342109,True,0.0,Middle East,"POLYGON Z ((41.3034704031 38.8262817083 0, 42.5664527967 38.7945272395 0, 42.51836224 37.8068570321 0, 41.2723641926 37.8375121853 0, 41.3034704031 38.8262817083 0))",True,2305378701.024677,0.0,48.365878016330406,2.755233061602317
37SGC,2022-02-13,2022-02-13T07:59:59.024000+00:00,S2B_MSIL2A_20220213T075959_N0400_R035_T37SGC_20220222T163922,37.423041,False,0.0,Middle East,"POLYGON Z ((41.3034704031 38.8262817083 0, 42.5664527967 38.7945272395 0, 42.51836224 37.8068570321 0, 41.2723641926 37.8375121853 0, 41.3034704031 38.8262817083 0))",True,2305378701.024677,0.0,26.175603266080735,0.25270984502373917
37SGC,2024-09-25,2024-09-25T07:56:51.024000+00:00,S2A_MSIL2A_20240925T075651_N0511_R035_T37SGC_20240925T110746,0.098676,False,0.0,Middle East,"POLYGON Z ((41.3034704031 38.8262817083 0, 42.5664527967 38.7945272395 0, 42.51836224 37.8068570321 0, 41.2723641926 37.8375121853 0, 41.3034704031 38.8262817083 0))",True,2305378701.024677,0.0,0.1554606653594381,0.07660558525021482
37SGT,2017-08-08,2017-08-08T08:00:09.027000+00:00,S2B_MSIL2A_20170808T080009_N0212_R035_T37SGT_20210210T214218,0.427677,False,8.213,Middle East,"POLYGON Z ((41.17334558 34.322373244 0, 42.36525927 34.2954057299 0, 42.3267420301 33.3067898319 0, 41.1484376261 33.3327745403 0, 41.17334558 34.322373244 0))",True,852341536.1301459,4.796135381103579,0.00021955396392484423,0.0012650490302336262
37SGT,2019-03-08,2019-03-08T07:47:49.024000+00:00,S2B_MSIL2A_20190308T074749_N0212_R135_T37SGT_20201007T043332,65.092626,False,30.357,Middle East,"POLYGON Z ((41.17334558 34.322373244 0, 42.36525927 34.2954057299 0, 42.3267420301 33.3067898319 0, 41.1484376261 33.3327745403 0, 41.17334558 34.322373244 0))",True,852341536.1301459,26.626620349633875,61.8093350112436,12.154411455490687
37SGT,2023-03-22,2023-03-22T07:46:11.024000+00:00,S2A_MSIL2A_20230322T074611_N0509_R135_T37SGT_20230322T131058,0.703924,False,29.447,Middle East,"POLYGON Z ((41.17334558 34.322373244 0, 42.36525927 34.2954057299 0, 42.3267420301 33.3067898319 0, 41.1484376261 33.3327745403 0, 41.17334558 34.322373244 0))",True,852341536.1301459,25.82715385814911,0.4014220937145086,0.5210422186308054
37SGT,2024-11-21,2024-11-21T07:52:31.024000+00:00,S2A_MSIL2A_20241121T075231_N0511_R135_T37SGT_20241121T105447,15.260361,False,29.895,Middle East,"POLYGON Z ((41.17334558 34.322373244 0, 42.36525927 34.2954057299 0, 42.3267420301 33.3067898319 0, 41.1484376261 33.3327745403 0, 41.17334558 34.322373244 0))",True,852341536.1301459,26.26832691331482,19.352237341829113,13.828702953723203
37SGU,2018-02-14,2018-02-14T08:00:19.027000+00:00,S2B_MSIL2A_20180214T080019_N0212_R035_T37SGU_20201013T211826,12.647964,False,0.0,Middle East,"POLYGON Z ((41.1971024328 35.2231329166 0, 42.401994814 35.1952508288 0, 42.3617303341 34.2068165369 0, 41.1710634745 34.2336950624 0, 41.1971024328 35.2231329166 0))",True,1248149394.2127085,0.0,0.9842867143771918,0.2581942329322066
37SGU,2019-10-07,2019-10-07T07:58:09.024000+00:00,S2B_MSIL2A_20191007T075809_N0212_R035_T37SGU_20201003T234256,0.62523,False,5.202,Middle East,"POLYGON Z ((41.1971024328 35.2231329166 0, 42.401994814 35.1952508288 0, 42.3617303341 34.2068165369 0, 41.1710634745 34.2336950624 0, 41.1971024328 35.2231329166 0))",True,1248149394.2127085,68.08703355330606,0.00012475828083089016,0.0003950678892978188
37SGU,2023-08-04,2023-08-04T07:46:19.024000+00:00,S2B_MSIL2A_20230804T074619_N0509_R135_T37SGU_20230804T121620,0.042572,False,47.654,Middle East,"POLYGON Z ((41.1971024328 35.2231329166 0, 42.401994814 35.1952508288 0, 42.3617303341 34.2068165369 0, 41.1710634745 34.2336950624 0, 41.1971024328 35.2231329166 0))",True,1248149394.2127085,44.45738401664228,0.0,0.0001314170340370118
37SGU,2025-01-30,2025-01-30T07:52:21.025000+00:00,S2C_MSIL2A_20250130T075221_N0511_R135_T37SGU_20250130T111713,0.366732,False,47.045,Middle East,"POLYGON Z ((41.1971024328 35.2231329166 0, 42.401994814 35.1952508288 0, 42.3617303341 34.2068165369 0, 41.1710634745 34.2336950624 0, 41.1971024328 35.2231329166 0))",True,1248149394.2127085,43.86949611978726,0.000265992189287135,0.00179692501207309
37SGV,2016-10-27,2016-10-27T08:00:22.026000+00:00,S2A_MSIL2A_20161027T080022_N0212_R035_T37SGV_20210213T150329,0.354664,False,0.0,Middle East,"POLYGON Z ((41.2219522882 36.124284255 0, 42.4404187364 36.0954669932 0, 42.3983283479 35.1072181615 0, 41.1947312844 35.1350099022 0, 41.2219522882 36.124284255 0))",True,218552494.33166856,0.0,23.12473747598714,1.6240888384577357
37SGV,2018-05-20,2018-05-20T07:56:11.024000+00:00,S2A_MSIL2A_20180520T075611_N0212_R035_T37SGV_20201026T102125,53.129785,True,0.0,Middle East,"POLYGON Z ((41.2219522882 36.124284255 0, 42.4404187364 36.0954669932 0, 42.3983283479 35.1072181615 0, 41.1947312844 35.1350099022 0, 41.2219522882 36.124284255 0))",True,218552494.33166856,0.0,33.954084425731835,6.271495449583777
37SGV,2020-12-17,2020-12-17T07:52:29.024000+00:00,S2B_MSIL2A_20201217T075229_N0212_R135_T37SGV_20210104T213202,53.054101,False,65.943,Middle East,"POLYGON Z ((41.2219522882 36.124284255 0, 42.4404187364 36.0954669932 0, 42.3983283479 35.1072181615 0, 41.1947312844 35.1350099022 0, 41.2219522882 36.124284255 0))",True,218552494.33166856,62.18021838016463,40.245128485856554,12.892589824299144
37SGV,2021-04-29,2021-04-29T07:56:09.024000+00:00,S2B_MSIL2A_20210429T075609_N0300_R035_T37SGV_20210525T030942,0.855641,True,0.0,Middle East,"POLYGON Z ((41.2219522882 36.124284255 0, 42.4404187364 36.0954669932 0, 42.3983283479 35.1072181615 0, 41.1947312844 35.1350099022 0, 41.2219522882 36.124284255 0))",True,218552494.33166856,0.0,0.0,9.621733172749925e-05
37SGV,2023-12-15,2023-12-15T08:02:39.024000+00:00,S2B_MSIL2A_20231215T080239_N0510_R035_T37SGV_20231219T235435,0.426976,False,0.0,Middle East,"POLYGON Z ((41.2219522882 36.124284255 0, 42.4404187364 36.0954669932 0, 42.3983283479 35.1072181615 0, 41.1947312844 35.1350099022 0, 41.2219522882 36.124284255 0))",True,218552494.33166856,0.0,13.658833248728438,2.794376926420284
37SGV,2024-03-21,2024-03-21T07:46:09.024000+00:00,S2B_MSIL2A_20240321T074609_N0510_R135_T37SGV_20240321T112357,3.068099,False,65.291,Middle East,"POLYGON Z ((41.2219522882 36.124284255 0, 42.4404187364 36.0954669932 0, 42.3983283479 35.1072181615 0, 41.1947312844 35.1350099022 0, 41.2219522882 36.124284255 0))",True,218552494.33166856,62.04916373867373,3.0810111886082168,1.890846812759105
37SGV,2024-11-14,2024-11-14T08:02:01.024000+00:00,S2A_MSIL2A_20241114T080201_N0511_R035_T37SGV_20241114T110347,0.007588,True,0.0,Middle East,"POLYGON Z ((41.2219522882 36.124284255 0, 42.4404187364 36.0954669932 0, 42.3983283479 35.1072181615 0, 41.1947312844 35.1350099022 0, 41.2219522882 36.124284255 0))",True,218552494.33166856,0.0,0.0,0.0059787459232052975
37TDK,2023-05-15,2023-05-15T08:16:09.024000+00:00,S2B_MSIL2A_20230515T081609_N0509_R121_T37TDK_20230515T135806,7.152057,False,0.0,CIS,"POLYGON Z ((37.7274503417 45.1467471874 0, 39.1241663972 45.1537697555 0, 39.1220744909 44.1653012744 0, 37.7488829466 44.1585153091 0, 37.7274503417 45.1467471874 0))",True,4486853089.684044,0.0,5.693527891413765,1.0995915740160118
37TDL,2018-08-14,2018-08-14T08:16:01.024000+00:00,S2A_MSIL2A_20180814T081601_N0212_R121_T37TDL_20201011T013311,0.293383,False,0.0,CIS,"POLYGON Z ((37.7069510847 46.04625960850001 0, 39.1261672372 46.0535047353 0, 39.1239744985 45.06519270610001 0, 37.7294164231 45.0581916698 0, 37.7069510847 46.04625960850001 0))",True,6836694547.69311,0.0,0.326044040995219,0.30533077196160596
37TDM,2018-10-16,2018-10-16T08:29:21.024000+00:00,S2A_MSIL2A_20181016T082921_N0212_R021_T37TDM_20201009T120351,0.709903,False,0.311,CIS,"POLYGON Z ((37.6854392471 46.9461622206 0, 39.1282669451 46.9536373338 0, 39.1259672631 45.9654817262 0, 37.7089998703 45.9582586884 0, 37.6854392471 46.9461622206 0))",True,1950537636.5901203,0.0,0.07023865216107444,0.06057710492002349
37TDN,2018-06-20,2018-06-20T08:18:59.024000+00:00,S2B_MSIL2A_20180620T081859_N0212_R121_T37TDN_20201012T002628,13.309794,False,0.0,CIS,"POLYGON Z ((37.6628652905 47.8459148268 0, 39.1304703619 47.8536277114 0, 39.1280571612 46.8656282473 0, 37.6875885005 46.8581759575 0, 37.6628652905 47.8459148268 0))",True,24354394.87286317,27.273243950749997,8.910749981398196,2.7861100021500995
37TDN,2019-01-24,2019-01-24T08:32:31.024000+00:00,S2A_MSIL2A_20190124T083231_N0212_R021_T37TDN_20201008T041130,92.01236,True,31.979,CIS,"POLYGON Z ((37.6628652905 47.8459148268 0, 39.1304703619 47.8536277114 0, 39.1280571612 46.8656282473 0, 37.6875885005 46.8581759575 0, 37.6628652905 47.8459148268 0))",True,24354394.87286317,0.0,96.50226774297364,3.056628876480171
37TEJ,2022-03-31,2022-03-31T08:15:59.024000+00:00,S2B_MSIL2A_20220331T081559_N0400_R121_T37TEJ_20220331T213856,75.426835,False,0.0,CIS,"POLYGON Z ((38.9997494741 44.2534175806 0, 40.3749400587 44.2451424114 0, 40.3524940325 43.2567942937 0, 38.9997535655 43.2647903769 0, 38.9997494741 44.2534175806 0))",True,78317721.72626387,0.0,69.64366077086672,2.9146552267577084
37TEJ,2024-02-29,2024-02-29T08:17:59.024000+00:00,S2B_MSIL2A_20240229T081759_N0510_R121_T37TEJ_20240303T163508,1.732586,True,0.0,CIS,"POLYGON Z ((38.9997494741 44.2534175806 0, 40.3749400587 44.2451424114 0, 40.3524940325 43.2567942937 0, 38.9997535655 43.2647903769 0, 38.9997494741 44.2534175806 0))",True,78317721.72626387,0.0,0.1394919061316983,0.01850358824290563
37TEK,2023-06-29,2023-06-29T08:16:11.024000+00:00,S2A_MSIL2A_20230629T081611_N0509_R121_T37TEK_20230629T145540,11.380225,False,0.0,CIS,"POLYGON Z ((38.9997455604 45.1538372504 0, 40.3964111731 45.1452996726 0, 40.3728940004 44.1571165569 0, 38.9997498471 44.165366495 0, 38.9997455604 45.1538372504 0))",True,4287021405.3496556,0.0,13.58574125500579,5.893431010514232
37TEL,2021-07-14,2021-07-14T08:16:09.024000+00:00,S2B_MSIL2A_20210714T081609_N0300_R121_T37TEL_20210714T234638,0.033089,False,72.943,CIS,"POLYGON Z ((38.9997414603 46.0535743695 0, 40.4189041443 46.0447662264 0, 40.394253871 45.05674859260001 0, 38.9997459536 45.06525999400001 0, 38.9997414603 46.0535743695 0))",True,5313886173.627667,0.0,0.00234571219073593,0.006552732074545207
