Name,geometry,EI_region,OG_producing
39UUA,"POLYGON Z ((47.8724039624 55.0067835613 0, 49.5885203206 55.0388029093 0, 49.62217246390001 54.0523118483 0, 47.9468575748 54.0214307105 0, 47.8724039624 55.0067835613 0))",CIS,True
43VFF,"POLYGON Z ((76.7677653657 59.5264083044 0, 78.7052889927 59.4858399589 0, 78.6009343676 58.5017680574 0, 76.7178756602 58.5407946939 0, 76.7677653657 59.5264083044 0))",CIS,True
41SNB,"POLYGON Z ((62.9997723645 37.9475895716 0, 64.2493542916 37.9409562301 0, 64.2330052482 36.9514794714 0, 62.99977534429999 36.9578810948 0, 62.9997723645 37.9475895716 0))",CIS,True
36TXR,"POLYGON Z ((34.2925320358 46.0462654558 0, 35.7105441476 46.02142174199999 0, 35.6635042078 45.03419013980001 0, 34.2700756718 45.0581973201 0, 34.2925320358 46.0462654558 0))",CIS,True
39UVT,"POLYGON Z ((49.5315289026 52.3413478024 0, 51.14329076680001 52.35038628320001 0, 51.1401887986 51.3631578425 0, 49.56330512060001 51.3544323479 0, 49.5315289026 52.3413478024 0))",CIS,True
40SBJ,"POLYGON Z ((53.5010231005 39.6975094675 0, 54.7803992081 39.7290432638 0, 54.8113480735 38.7403699565 0, 53.5497398896 38.709920195 0, 53.5010231005 39.6975094675 0))",CIS,True
39UXT,"POLYGON Z ((52.4678841529 52.34135509680001 0, 54.07775792529999 52.3103669144 0, 54.0112541226 51.3245233542 0, 52.4361206251 51.35443938980001 0, 52.4678841529 52.34135509680001 0))",CIS,True
40SEJ,"POLYGON Z ((56.9997665456 39.7502679266 0, 58.2812803487 39.7431961917 0, 58.2634032192 38.7540360478 0, 56.999769804 38.7608644567 0, 56.9997665456 39.7502679266 0))",CIS,True
42TXQ,"POLYGON Z ((70.2720409678 45.1467528551 0, 71.6676210768 45.12267188 0, 71.6227412091 44.1352507247 0, 70.2506169248 44.1585207859 0, 70.2720409678 45.1467528551 0))",CIS,True
40UCV,"POLYGON Z ((54.230932063 49.6195968745 0, 55.750537405 49.6459809661 0, 55.77513103779999 48.65851891589999 0, 54.2853710518 48.63303181479999 0, 54.230932063 49.6195968745 0))",CIS,True
38UNV,"POLYGON Z ((44.9997229226 49.65272281400001 0, 46.5205956537 49.6427370647 0, 46.4906696405 48.6553853483 0, 44.999728378 48.6650314111 0, 44.9997229226 49.65272281400001 0))",CIS,True
42SVG,"POLYGON Z ((67.8614709212 37.9420809161 0, 69.1110860058 37.9475371324 0, 69.1096318867 36.9578304876 0, 67.8763704916 36.9525648722 0, 67.8614709212 37.9420809161 0))",CIS,True
39UYS,"POLYGON Z ((53.87571728860001 51.41589769590001 0, 55.450589699 51.3666020113 0, 55.3576218982 50.3821222498 0, 53.8155101135 50.4297266135 0, 53.87571728860001 51.41589769590001 0))",CIS,True
40UDV,"POLYGON Z ((55.61427236819999 49.644430073 0, 57.1352135958 49.6526438683 0, 57.1325513271 48.66495515140001 0, 55.6415462251 48.6570207746 0, 55.61427236819999 49.644430073 0))",CIS,True
38TNP,"POLYGON Z ((44.9997494741 44.2534175806 0, 46.3749400587 44.2451424114 0, 46.35249403249999 43.2567942937 0, 44.9997535655 43.2647903769 0, 44.9997494741 44.2534175806 0))",CIS,True
40UCE,"POLYGON Z ((53.9404063167 54.1092064475 0, 55.6192567206 54.14018677499999 0, 55.65112077080001 53.1535350929 0, 54.0109107771 53.1236450364 0, 53.9404063167 54.1092064475 0))",CIS,True
40UCG,"POLYGON Z ((53.80051143879999 55.90416762450001 0, 55.55602214889999 55.9372733453 0, 55.591601298 54.9509422613 0, 53.8792201171 54.9190265383 0, 53.80051143879999 55.90416762450001 0))",CIS,True
42TWK,"POLYGON Z ((68.9997634361 40.6508565153 0, 70.2983406616 40.6435572136 0, 70.2796420786 39.6545573065 0, 68.9997668442 39.6616069575 0, 68.9997634361 40.6508565153 0))",CIS,True
48VXL,"POLYGON Z ((106.7677653657 59.5264083044 0, 108.7052889927 59.4858399589 0, 108.6009343676 58.5017680574 0, 106.7178756602 58.5407946939 0, 106.7677653657 59.5264083044 0))",CIS,True
41SLB,"POLYGON Z ((60.7244717638 37.9255817499 0, 61.973439941 37.9431111742 0, 61.9868748567 36.9535591425 0, 60.7542278696 36.936641907 0, 60.7244717638 37.9255817499 0))",CIS,True
39TWN,"POLYGON Z ((50.9997326423 47.853701842 0, 52.4672773768 47.844325046 0, 52.44014982440001 46.85663988139999 0, 50.9997375874 46.8656998729 0, 50.9997326423 47.853701842 0))",CIS,True
38ULV,"POLYGON Z ((42.230932063 49.6195968745 0, 43.750537405 49.6459809661 0, 43.7751310378 48.65851891589999 0, 42.2853710518 48.63303181479999 0, 42.230932063 49.6195968745 0))",CIS,True
37TFL,"POLYGON Z ((40.2925320358 46.0462654558 0, 41.7105441476 46.02142174199999 0, 41.6635042078 45.03419013980001 0, 40.2700756718 45.0581973201 0, 40.2925320358 46.0462654558 0))",CIS,True
38TMQ,"POLYGON Z ((43.7274503417 45.1467471874 0, 45.1241663972 45.1537697555 0, 45.1220744909 44.1653012744 0, 43.7488829466 44.1585153091 0, 43.7274503417 45.1467471874 0))",CIS,True
39UVS,"POLYGON Z ((49.5605478501 51.4423452524 0, 51.1404579577 51.4510980778 0, 51.13751249479999 50.4637171673 0, 49.59072158559999 50.4552653391 0, 49.5605478501 51.4423452524 0))",CIS,True
42TYK,"POLYGON Z ((71.3642082337 40.6266494069 0, 72.660345692 40.5928134217 0, 72.607752357 39.6055476373 0, 71.3301855346 39.6382275836 0, 71.3642082337 40.6266494069 0))",CIS,True
35UPT,"POLYGON Z ((28.4678841529 52.34135509680001 0, 30.0777579253 52.3103669144 0, 30.0112541226 51.3245233542 0, 28.4361206251 51.35443938980001 0, 28.4678841529 52.34135509680001 0))",CIS,True
38UPE,"POLYGON Z ((46.5307012564 54.1383733178 0, 48.20926008479999 54.1053048347 0, 48.1353203692 53.11988062130001 0, 46.4953795815 53.1517854981 0, 46.5307012564 54.1383733178 0))",CIS,True
37TGM,"POLYGON Z ((41.6264853553 46.9235730578 0, 43.0656571327 46.8814596607 0, 42.9930021665 45.8957352511 0, 41.5794594555 45.9364308726 0, 41.6264853553 46.9235730578 0))",CIS,True
38UPB,"POLYGON Z ((46.4388767944 51.4423523164 0, 48.0170250085 51.4123426545 0, 47.9538697131 50.4262936601 0, 46.40871510960001 50.4552721602 0, 46.4388767944 51.4423523164 0))",CIS,True
38UMA,"POLYGON Z ((43.5880861366 50.5437323314 0, 45.1377697558 50.5522106218 0, 45.13497050260001 49.5646762974 0, 43.6167627329 49.5564878429 0, 43.5880861366 50.5437323314 0))",CIS,True
38TPK,"POLYGON Z ((46.1826996227 40.6447996495 0, 47.48044932 40.6242099087 0, 47.44475782209999 39.6358714699 0, 46.1656655201 39.6557572523 0, 46.1826996227 40.6447996495 0))",CIS,True
40VDL,"POLYGON Z ((55.2315279195 59.5263987525 0, 57.1725811832 59.53823535170001 0, 57.1677076792 58.5521716216 0, 55.2814375455 58.5407855054 0, 55.2315279195 59.5263987525 0))",CIS,True
49VCD,"POLYGON Z ((107.6438298901 57.6978050511 0, 109.485183406 57.7332408686 0, 109.5250942712 56.747227581 0, 107.7321001762 56.7130985468 0, 107.6438298901 57.6978050511 0))",CIS,True
41TPL,"POLYGON Z ((64.2925320358 46.0462654558 0, 65.7105441476 46.02142174199999 0, 65.6635042078 45.03419013980001 0, 64.2700756718 45.0581973201 0, 64.2925320358 46.0462654558 0))",CIS,True
40TFR,"POLYGON Z ((58.29253203580001 46.0462654558 0, 59.7105441476 46.02142174199999 0, 59.6635042078 45.03419013980001 0, 58.2700756718 45.0581973201 0, 58.29253203580001 46.0462654558 0))",CIS,True
41SMB,"POLYGON Z ((61.8614709212 37.9420809161 0, 63.1110860058 37.9475371324 0, 63.10963188670001 36.9578304876 0, 61.87637049159999 36.9525648722 0, 61.8614709212 37.9420809161 0))",CIS,True
39UVB,"POLYGON Z ((49.39856308570001 55.9353270609 0, 51.1562717493 55.945635321 0, 51.152419711 54.95900335849999 0, 49.438018273 54.9490659901 0, 49.39856308570001 55.9353270609 0))",CIS,True
42TUS,"POLYGON Z ((66.3729898076 46.923561008 0, 67.8147104398 46.9475736554 0, 67.835955517 45.959622532 0, 66.4200250786 45.93641922869999 0, 66.3729898076 46.923561008 0))",CIS,True
41TQE,"POLYGON Z ((65.3642082337 40.6266494069 0, 66.660345692 40.5928134217 0, 66.607752357 39.6055476373 0, 65.3301855346 39.6382275836 0, 65.3642082337 40.6266494069 0))",CIS,True
42TXK,"POLYGON Z ((70.1826996227 40.6447996495 0, 71.48044932 40.6242099087 0, 71.4447578221 39.6358714699 0, 70.1656655201 39.6557572523 0, 70.1826996227 40.6447996495 0))",CIS,True
35UQU,"POLYGON Z ((29.9946409228 53.2119928713 0, 31.6341830174 53.15942196619999 0, 31.5310321704 52.1754847178 0, 29.9278200314 52.2262253907 0, 29.9946409228 53.2119928713 0))",CIS,True
38UQD,"POLYGON Z ((47.9946409228 53.2119928713 0, 49.6341830174 53.15942196619999 0, 49.5310321704 52.1754847178 0, 47.9278200314 52.2262253907 0, 47.9946409228 53.2119928713 0))",CIS,True
38UNA,"POLYGON Z ((44.9997176845 50.5522921101 0, 46.5493281467 50.5419848176 0, 46.5178631275 49.5548000568 0, 44.9997234207 49.5647549995 0, 44.9997176845 50.5522921101 0))",CIS,True
39TYE,"POLYGON Z ((53.3642082337 40.6266494069 0, 54.660345692 40.5928134217 0, 54.607752357 39.6055476373 0, 53.3301855346 39.6382275836 0, 53.3642082337 40.6266494069 0))",CIS,True
43VDF,"POLYGON Z ((73.2315279195 59.5263987525 0, 75.1725811832 59.53823535170001 0, 75.1677076792 58.5521716216 0, 73.2814375455 58.5407855054 0, 73.2315279195 59.5263987525 0))",CIS,True
40UEG,"POLYGON Z ((56.9996797703 55.94573440229999 0, 58.75727569490001 55.9332024705 0, 58.7139854846 54.9470178194 0, 56.99968766389999 54.95909887389999 0, 56.9996797703 55.94573440229999 0))",CIS,True
38TLS,"POLYGON Z ((42.3729898076 46.923561008 0, 43.8147104398 46.9475736554 0, 43.835955517 45.959622532 0, 42.4200250786 45.93641922869999 0, 42.3729898076 46.923561008 0))",CIS,True
41SMA,"POLYGON Z ((61.8750647374 37.0412497841 0, 63.1097593208 37.0465322806 0, 63.10836845749999 36.0566749851 0, 61.8893162878 36.0515787125 0, 61.8750647374 37.0412497841 0))",CIS,True
44VMH,"POLYGON Z ((79.3604383133 56.8330466797 0, 81.1599940377 56.84370932859999 0, 81.1559167198 55.85722237080001 0, 79.4021994753 55.8469481111 0, 79.3604383133 56.8330466797 0))",CIS,True
48VWH,"POLYGON Z ((104.9996721426 56.8438118172 0, 106.7991058515 56.8308490724 0, 106.7532858642 55.8448305262 0, 104.9996804979 55.85732112510001 0, 104.9996721426 56.8438118172 0))",CIS,True
48VWK,"POLYGON Z ((104.9996554681 58.64065618570001 0, 106.8905421496 58.6267661494 0, 106.839011605 57.6410797263 0, 104.9996648655 57.6544494503 0, 104.9996554681 58.64065618570001 0))",CIS,True
40SDJ,"POLYGON Z ((55.8323752725 39.7443952014 0, 57.11392563019999 39.7502120214 0, 57.1123355621 38.7608104753 0, 55.8486675179 38.755193805 0, 55.8323752725 39.7443952014 0))",CIS,True
41TNM,"POLYGON Z ((62.9997371576 46.9537091787 0, 64.4425080979 46.94462144090001 0, 64.4166561016 45.9567698586 0, 62.99974187 45.965551148 0, 62.9997371576 46.9537091787 0))",CIS,True
40VDJ,"POLYGON Z ((55.3200079314 57.7311574759 0, 57.1639415863 57.7421920874 0, 57.15962030629999 56.7558483188 0, 55.36426611560001 56.74522108550001 0, 55.3200079314 57.7311574759 0))",CIS,True
38UPA,"POLYGON Z ((46.411349506 50.5437391738 0, 47.9593860763 50.51467001540001 0, 47.8993596884 49.5284182939 0, 46.3826843632 49.55649445150001 0, 46.411349506 50.5437391738 0))",CIS,True
38UPD,"POLYGON Z ((46.4984604283 53.240208349 0, 48.14176990450001 53.2082013722 0, 48.071678487 52.222566033 0, 46.4649803672 52.2534568061 0, 46.4984604283 53.240208349 0))",CIS,True
42TUR,"POLYGON Z ((66.4159348796 46.0243533958 0, 67.8341080897 46.04762762250001 0, 67.8543654645 45.05951359960001 0, 66.460785793 45.0370231163 0, 66.4159348796 46.0243533958 0))",CIS,True
42STH,"POLYGON Z ((65.5454970359 38.7978946472 0, 66.8086527436 38.8284397604 0, 66.8382478049 37.8395954939 0, 65.5920853386 37.8101079062 0, 65.5454970359 38.7978946472 0))",CIS,True
39VXD,"POLYGON Z ((52.6793206705 57.7311663809 0, 54.5202759586 57.69334289929999 0, 54.42770994759999 56.7088007767 0, 52.6350801543 56.7452296617 0, 52.6793206705 57.7311663809 0))",CIS,True
34UEF,"POLYGON Z ((20.9996869804 55.0469860315 0, 22.7177342268 55.03486571650001 0, 22.6767881281 54.0485147058 0, 20.9996944462 54.0602038042 0, 20.9996869804 55.0469860315 0))",CIS,True
38TMR,"POLYGON Z ((43.7069510847 46.04625960850001 0, 45.12616723720001 46.0535047353 0, 45.1239744985 45.06519270610001 0, 43.7294164231 45.0581916698 0, 43.7069510847 46.04625960850001 0))",CIS,True
38TLQ,"POLYGON Z ((42.456860517 45.12551356149999 0, 43.8525926184 45.1480731824 0, 43.8719187041 44.1597966332 0, 42.4996516131 44.1379967477 0, 42.456860517 45.12551356149999 0))",CIS,True
37UFP,"POLYGON Z ((40.3602792463 48.7449841112 0, 41.8524387085 48.7176947506 0, 41.7980947153 47.7310444772 0, 40.334331349 47.7574097369 0, 40.3602792463 48.7449841112 0))",CIS,True
38TQK,"POLYGON Z ((47.36420823370001 40.6266494069 0, 48.660345692 40.5928134217 0, 48.607752357 39.6055476373 0, 47.3301855346 39.6382275836 0, 47.36420823370001 40.6266494069 0))",CIS,True
37TEL,"POLYGON Z ((38.9997414603 46.0535743695 0, 40.4189041443 46.0447662264 0, 40.394253871 45.05674859260001 0, 38.9997459536 45.06525999400001 0, 38.9997414603 46.0535743695 0))",CIS,True
47UQV,"POLYGON Z ((102.058982728 54.10922199150001 0, 103.7334903716 54.05491086089999 0, 103.6246921575 53.0712565273 0, 101.9884922944 53.12366003370001 0, 102.058982728 54.10922199150001 0))",CIS,True
39UWU,"POLYGON Z ((50.9997002518 53.2496264673 0, 52.6449466646 53.2382765736 0, 52.6081969884 52.2515924439 0, 50.99970695199999 52.2625461785 0, 50.9997002518 53.2496264673 0))",CIS,True
43VFC,"POLYGON Z ((76.6389064284 56.8330552845 0, 78.4357163494 56.7965051515 0, 78.3483612864 55.8117360319 0, 76.5971619389 55.8469564026 0, 76.6389064284 56.8330552845 0))",CIS,True
38UMV,"POLYGON Z ((43.6142723682 49.644430073 0, 45.1352135958 49.6526438683 0, 45.1325513271 48.66495515140001 0, 43.6415462251 48.6570207746 0, 43.6142723682 49.644430073 0))",CIS,True
39TXJ,"POLYGON Z ((52.25248087220001 44.2465509345 0, 53.62664597369999 44.2232097399 0, 53.58380827959999 43.2356009597 0, 52.23203269999999 43.2581553186 0, 52.25248087220001 44.2465509345 0))",CIS,True
38TML,"POLYGON Z ((43.8005508984 41.5455887675 0, 45.1170316344 41.5517851164 0, 45.1152915645 40.5626923868 0, 43.8183797078 40.5567069114 0, 43.8005508984 41.5455887675 0))",CIS,True
40UDB,"POLYGON Z ((55.5605478501 51.4423452524 0, 57.14045795769999 51.4510980778 0, 57.13751249480001 50.4637171673 0, 55.59072158560001 50.4552653391 0, 55.5605478501 51.4423452524 0))",CIS,True
40SFH,"POLYGON Z ((58.15229052130001 38.8433146054 0, 59.4167322032 38.8239923461 0, 59.3840999713 37.8353021099 0, 58.1367175913 37.8539550377 0, 58.15229052130001 38.8433146054 0))",CIS,True
39TXN,"POLYGON Z ((52.33660022 47.8459210516 0, 53.8028466829 47.8194744024 0, 53.75108499860001 46.8326283187 0, 52.3118868855 46.858181972 0, 52.33660022 47.8459210516 0))",CIS,True
40VEH,"POLYGON Z ((56.9996721426 56.8438118172 0, 58.7991058515 56.8308490724 0, 58.7532858642 55.8448305262 0, 56.9996804979 55.85732112510001 0, 56.9996721426 56.8438118172 0))",CIS,True
37UGQ,"POLYGON Z ((41.768514805 49.6196101137 0, 43.2850456429 49.57334356160001 0, 43.2009806186 48.58834878 0, 41.7140866577 48.6330446042 0, 41.768514805 49.6196101137 0))",CIS,True
39UXS,"POLYGON Z ((52.4388767944 51.4423523164 0, 54.0170250085 51.4123426545 0, 53.9538697131 50.4262936601 0, 52.4087151096 50.4552721602 0, 52.4388767944 51.4423523164 0))",CIS,True
37UGR,"POLYGON Z ((41.820768945 50.518113703 0, 43.3657427635 50.4703606298 0, 43.2773703816 49.4856202912 0, 41.7635451476 49.5317444057 0, 41.820768945 50.518113703 0))",CIS,True
39UVA,"POLYGON Z ((49.434601639 55.0369205416 0, 51.1527532737 55.0468902056 0, 51.1491099637 54.06011138859999 0, 49.4719201227 54.05049644169999 0, 49.434601639 55.0369205416 0))",CIS,True
38TPP,"POLYGON Z ((46.25248087220001 44.2465509345 0, 47.6266459737 44.2232097399 0, 47.5838082796 43.2356009597 0, 46.2320327 43.2581553186 0, 46.25248087220001 44.2465509345 0))",CIS,True
41TKE,"POLYGON Z ((59.4545362985 40.5964014683 0, 60.75086522 40.6289489934 0, 60.7832353435 39.6404485626 0, 59.50548735240001 39.609013147 0, 59.4545362985 40.5964014683 0))",CIS,True
39UXU,"POLYGON Z ((52.4984604283 53.240208349 0, 54.14176990450001 53.2082013722 0, 54.071678487 52.222566033 0, 52.4649803672 52.2534568061 0, 52.4984604283 53.240208349 0))",CIS,True
37TDN,"POLYGON Z ((37.6628652905 47.8459148268 0, 39.1304703619 47.8536277114 0, 39.1280571612 46.8656282473 0, 37.6875885005 46.8581759575 0, 37.6628652905 47.8459148268 0))",CIS,True
38TNL,"POLYGON Z ((44.9997601808 41.5518446696 0, 46.3162004254 41.544311535 0, 46.2966373462 40.5554731408 0, 44.9997637466 40.5627499131 0, 44.9997601808 41.5518446696 0))",CIS,True
40UCB,"POLYGON Z ((54.1237082317 51.415883589 0, 55.7020921272 51.4439979075 0, 55.7293008918 50.45686117010001 0, 54.1839273951 50.42971299119999 0, 54.1237082317 51.415883589 0))",CIS,True
48UVF,"POLYGON Z ((103.434601639 55.0369205416 0, 105.1527532737 55.0468902056 0, 105.1491099637 54.06011138859999 0, 103.4719201227 54.05049644169999 0, 103.434601639 55.0369205416 0))",CIS,True
43TCJ,"POLYGON Z ((72.4959285929 44.2259641543 0, 73.8702372868 44.2478306835 0, 73.8886830142 43.2593919101 0, 72.5367723231 43.2382625528 0, 72.4959285929 44.2259641543 0))",CIS,True
38ULA,"POLYGON Z ((42.1786675164 50.518100038 0, 43.726924416 50.5453331581 0, 43.7527830438 49.55803395189999 0, 42.2359027103 49.5317312073 0, 42.1786675164 50.518100038 0))",CIS,True
43VED,"POLYGON Z ((74.9996640533 57.7422981523 0, 76.8434653469 57.72888323370001 0, 76.7949060359 56.743030775 0, 74.9996729085 56.75595046680001 0, 74.9996640533 57.7422981523 0))",CIS,True
35TNN,"POLYGON Z ((26.9997326423 47.853701842 0, 28.4672773768 47.844325046 0, 28.4401498244 46.85663988139999 0, 26.9997375874 46.8656998729 0, 26.9997326423 47.853701842 0))",CIS,True
40TEP,"POLYGON Z ((56.9997494741 44.2534175806 0, 58.3749400587 44.2451424114 0, 58.3524940325 43.2567942937 0, 56.9997535655 43.2647903769 0, 56.9997494741 44.2534175806 0))",CIS,True
41TPE,"POLYGON Z ((64.1826996227 40.6447996495 0, 65.48044932 40.6242099087 0, 65.4447578221 39.6358714699 0, 64.1656655201 39.6557572523 0, 64.1826996227 40.6447996495 0))",CIS,True
42SUJ,"POLYGON Z ((66.6663671694 39.7268059526 0, 67.9472043719 39.7454935452 0, 67.9618951146 38.7562543585 0, 66.6989026727 38.7382095879 0, 66.6663671694 39.7268059526 0))",CIS,True
39UWS,"POLYGON Z ((50.99971217590001 51.4511822053 0, 52.5795440215 51.4405411653 0, 52.54643644149999 50.45352327840001 0, 50.99971821169999 50.4637984013 0, 50.99971217590001 51.4511822053 0))",CIS,True
40TCT,"POLYGON Z ((54.3279267595 47.8225951268 0, 55.7943549889 47.8473711519 0, 55.8166484669 46.8595830834 0, 54.3772803622 46.8356437137 0, 54.3279267595 47.8225951268 0))",CIS,True
40TGK,"POLYGON Z ((59.3642082337 40.6266494069 0, 60.660345692 40.5928134217 0, 60.60775235700001 39.6055476373 0, 59.3301855346 39.6382275836 0, 59.3642082337 40.6266494069 0))",CIS,True
39VWE,"POLYGON Z ((50.9996554681 58.64065618570001 0, 52.8905421496 58.6267661494 0, 52.83901160500001 57.6410797263 0, 50.99966486549999 57.6544494503 0, 50.9996554681 58.64065618570001 0))",CIS,True
42TTK,"POLYGON Z ((65.4545362985 40.5964014683 0, 66.75086522 40.6289489934 0, 66.7832353435 39.6404485626 0, 65.5054873524 39.609013147 0, 65.4545362985 40.5964014683 0))",CIS,True
48UXF,"POLYGON Z ((106.5647727123 55.0369285873 0, 108.2805748594 55.0027512113 0, 108.2024945362 54.01754157890001 0, 106.5274691295 54.05050420129999 0, 106.5647727123 55.0369285873 0))",CIS,True
41TNN,"POLYGON Z ((62.99973264230001 47.853701842 0, 64.4672773768 47.844325046 0, 64.4401498244 46.85663988139999 0, 62.9997375874 46.8656998729 0, 62.99973264230001 47.853701842 0))",CIS,True
42SUG,"POLYGON Z ((66.7244717638 37.9255817499 0, 67.973439941 37.9431111742 0, 67.9868748567 36.9535591425 0, 66.7542278696 36.936641907 0, 66.7244717638 37.9255817499 0))",CIS,True
37TGL,"POLYGON Z ((41.5835488396 46.0243650752 0, 42.9993205599 45.9835452061 0, 42.930033391 44.9975876117 0, 41.5387068635 45.0370344026 0, 41.5835488396 46.0243650752 0))",CIS,True
41SND,"POLYGON Z ((62.9997665456 39.7502679266 0, 64.2812803487 39.7431961917 0, 64.2634032192 38.7540360478 0, 62.999769804 38.7608644567 0, 62.9997665456 39.7502679266 0))",CIS,True
40TFP,"POLYGON Z ((58.2524808722 44.2465509345 0, 59.62664597370001 44.2232097399 0, 59.58380827960001 43.2356009597 0, 58.23203270000001 43.2581553186 0, 58.2524808722 44.2465509345 0))",CIS,True
44VLK,"POLYGON Z ((77.5582651071 58.59458869189999 0, 79.4464903386 58.63127807850001 0, 79.4888439627 57.6454226841 0, 77.6519253668 57.6101061176 0, 77.5582651071 58.59458869189999 0))",CIS,True
48UWF,"POLYGON Z ((104.9996869804 55.0469860315 0, 106.7177342268 55.03486571650001 0, 106.6767881281 54.0485147058 0, 104.9996944462 54.0602038042 0, 104.9996869804 55.0469860315 0))",CIS,True
46UEE,"POLYGON Z ((92.99969379940002 54.1481041035 0, 94.68033586829999 54.13637742820001 0, 94.64156495619999 53.1498598892 0, 92.9997008683 53.1611735443 0, 92.99969379940002 54.1481041035 0))",CIS,True
39UYV,"POLYGON Z ((54.058982728 54.10922199150001 0, 55.7334903716 54.05491086089999 0, 55.6246921575 53.0712565273 0, 53.9884922944 53.12366003370001 0, 54.058982728 54.10922199150001 0))",CIS,True
42STJ,"POLYGON Z ((65.5010231005 39.6975094675 0, 66.7803992081 39.7290432638 0, 66.8113480735 38.7403699565 0, 65.5497398896 38.709920195 0, 65.5010231005 39.6975094675 0))",CIS,True
38UNB,"POLYGON Z ((44.9997121759 51.4511822053 0, 46.5795440215 51.4405411653 0, 46.5464364415 50.45352327840001 0, 44.9997182117 50.4637984013 0, 44.9997121759 51.4511822053 0))",CIS,True
38TNN,"POLYGON Z ((44.9997532095 43.3528553919 0, 46.35444733 43.344834816 0, 46.3330146088 42.3563223896 0, 44.9997571161 42.36407192 0, 44.9997532095 43.3528553919 0))",CIS,True
42VVL,"POLYGON Z ((67.2315279195 59.5263987525 0, 69.1725811832 59.53823535170001 0, 69.1677076792 58.5521716216 0, 67.2814375455 58.5407855054 0, 67.2315279195 59.5263987525 0))",CIS,True
40TDR,"POLYGON Z ((55.7069510847 46.04625960850001 0, 57.1261672372 46.0535047353 0, 57.1239744985 45.06519270610001 0, 55.7294164231 45.0581916698 0, 55.7069510847 46.04625960850001 0))",CIS,True
39TUF,"POLYGON Z ((48.6028173808 41.526852301 0, 49.91850819259999 41.5467587694 0, 49.9345845243 40.5578370988 0, 48.6384190226 40.5386078513 0, 48.6028173808 41.526852301 0))",CIS,True
39TVN,"POLYGON Z ((49.6628652905 47.8459148268 0, 51.1304703619 47.8536277114 0, 51.12805716120001 46.8656282473 0, 49.6875885005 46.8581759575 0, 49.6628652905 47.8459148268 0))",CIS,True
41SQD,"POLYGON Z ((65.333166468 39.7268153311 0, 66.6123605181 39.6940331175 0, 66.5620731437 38.7065632944 0, 65.3006374527 38.7382186438 0, 65.333166468 39.7268153311 0))",CIS,True
38TPS,"POLYGON Z ((46.3140352804 46.9461682535 0, 47.755584916 46.9205363877 0, 47.70625433299999 45.9334965044 0, 46.2904840687 45.9582645179 0, 46.3140352804 46.9461682535 0))",CIS,True
41SMV,"POLYGON Z ((61.8880749078 36.1397366041 0, 63.1084896079 36.1448492759 0, 63.1071592023 35.1548426452 0, 61.9017070914 35.1499120586 0, 61.8880749078 36.1397366041 0))",CIS,True
41SKB,"POLYGON Z ((59.58802752129999 37.8980997873 0, 60.8356701587 37.9276804329 0, 60.86397495420001 36.9386673111 0, 59.6325869969 36.9101191611 0, 59.58802752129999 37.8980997873 0))",CIS,True
40UCU,"POLYGON Z ((54.2806415048 48.72091486890001 0, 55.7729944642 48.7464804442 0, 55.79640170219999 47.7588553721 0, 54.3324576703 47.7341556018 0, 54.2806415048 48.72091486890001 0))",CIS,True
38TQS,"POLYGON Z ((47.6264853553 46.9235730578 0, 49.0656571327 46.8814596607 0, 48.9930021665 45.8957352511 0, 47.57945945550001 45.9364308726 0, 47.6264853553 46.9235730578 0))",CIS,True
44VLH,"POLYGON Z ((77.7244653906 56.80081721380001 0, 79.521642473 56.8350598604 0, 79.5593013139 55.8488879773 0, 77.8077652533 55.81589134090001 0, 77.7244653906 56.80081721380001 0))",CIS,True
43TCF,"POLYGON Z ((72.6028173808 41.526852301 0, 73.9185081926 41.5467587694 0, 73.9345845243 40.5578370988 0, 72.6384190226 40.5386078513 0, 72.6028173808 41.526852301 0))",CIS,True
39UWA,"POLYGON Z ((50.9996869804 55.0469860315 0, 52.7177342268 55.03486571650001 0, 52.6767881281 54.0485147058 0, 50.99969444620001 54.0602038042 0, 50.9996869804 55.0469860315 0))",CIS,True
40VEK,"POLYGON Z ((56.9996554681 58.64065618570001 0, 58.8905421496 58.6267661494 0, 58.839011605 57.6410797263 0, 56.99966486550001 57.6544494503 0, 56.9996554681 58.64065618570001 0))",CIS,True
48VVH,"POLYGON Z ((103.3604383133 56.8330466797 0, 105.1599940377 56.84370932859999 0, 105.1559167198 55.85722237080001 0, 103.4021994753 55.8469481111 0, 103.3604383133 56.8330466797 0))",CIS,True
40VCK,"POLYGON Z ((53.55826510710001 58.59458869189999 0, 55.4464903386 58.63127807850001 0, 55.4888439627 57.6454226841 0, 53.65192536679999 57.6101061176 0, 53.55826510710001 58.59458869189999 0))",CIS,True
39TWK,"POLYGON Z ((50.9997455604 45.1538372504 0, 52.3964111731 45.1452996726 0, 52.3728940004 44.1571165569 0, 50.99974984709999 44.165366495 0, 50.9997455604 45.1538372504 0))",CIS,True
44VMJ,"POLYGON Z ((79.3200079314 57.7311574759 0, 81.1639415863 57.7421920874 0, 81.1596203063 56.7558483188 0, 79.3642661156 56.74522108550001 0, 79.3200079314 57.7311574759 0))",CIS,True
40UDG,"POLYGON Z ((55.39856308570001 55.9353270609 0, 57.15627174929999 55.945635321 0, 57.152419711 54.95900335849999 0, 55.438018273 54.9490659901 0, 55.39856308570001 55.9353270609 0))",CIS,True
