varon_frac,methane_concentration_mol/m2,orbio_frac
-0.6348387664829727,254.52545254525452,-0.5103850738100861
-0.6348838229027097,254.62546254625462,-0.5104167348736507
-0.634928858088769,254.72547254725472,-0.5104483812811936
-0.634973872059219,254.82548254825483,-0.5104800130459806
-0.6350188648321061,254.9254925492549,-0.5105116301812598
-0.6350638364254549,255.025502550255,-0.5105432327002627
-0.6351087868572678,255.1255125512551,-0.510574820616204
-0.635153716145525,255.2255225522552,-0.5106063939422808
-0.6351986243081847,255.3255325532553,-0.5106379526916738
-0.6352435113631835,255.4255425542554,-0.5106694968775464
-0.6352883773284355,255.5255525552555,-0.5107010265130452
-0.6353332222218337,255.6255625562556,-0.5107325416113002
-0.6353780460612484,255.7255725572557,-0.5107640421854243
-0.6354228488645288,255.8255825582558,-0.5107955282485135
-0.6354676306495016,255.9255925592559,-0.510826999813647
-0.6355123914339724,256.025602560256,-0.5108584568938878
-0.6355571312357249,256.1256125612561,-0.5108898995022815
-0.6356018500725206,256.2256225622562,-0.5109213276518568
-0.6356465479621002,256.3256325632563,-0.5109527413556268
-0.6356912249221822,256.4256425642564,-0.5109841406265871
-0.6357358809704636,256.5256525652565,-0.5110155254777168
-0.6357805161246204,256.6256625662566,-0.5110468959219787
-0.6358251304023061,256.7256725672567,-0.5110782519723187
-0.6358697238211537,256.8256825682568,-0.5111095936416663
-0.6359142963987738,256.9256925692569,-0.5111409209429343
-0.6359588481527568,257.025702570257,-0.5111722338890194
-0.6360033791006705,257.1257125712571,-0.5112035324928017
-0.6360478892600623,257.2257225722572,-0.5112348167671448
-0.6360923786484576,257.3257325732573,-0.5112660867248955
-0.636136847283361,257.4257425742574,-0.5112973423788854
-0.6361812951822556,257.5257525752575,-0.5113285837419284
-0.6362257223626036,257.6257625762576,-0.5113598108268228
-0.6362701288418458,257.7257725772577,-0.5113910236463505
-0.6363145146374016,257.8257825782578,-0.5114222222132772
-0.6363588797666698,257.9257925792579,-0.5114534065403521
-0.636403224247028,258.025802580258,-0.5114845766403087
-0.6364475480958327,258.1258125812581,-0.5115157325258636
-0.6364918513304192,258.2258225822582,-0.5115468742097178
-0.6365361339681022,258.3258325832583,-0.5115780017045559
-0.6365803960261751,258.4258425842584,-0.5116091150230466
-0.6366246375219107,258.5258525852585,-0.5116402141778424
-0.6366688584725608,258.6258625862586,-0.5116712991815796
-0.6367130588953565,258.7258725872587,-0.5117023700468788
-0.6367572388075078,258.8258825882588,-0.5117334267863443
-0.6368013982262042,258.9258925892589,-0.5117644694125645
-0.6368455371686143,259.025902590259,-0.5117954979381121
-0.6368896556518859,259.1259125912591,-0.5118265123755434
-0.6369337536931468,259.2259225922592,-0.5118575127373994
-0.6369778313095031,259.3259325932593,-0.5118884990362047
-0.6370218885180412,259.4259425942594,-0.5119194712844685
-0.6370659253358263,259.5259525952595,-0.5119504294946835
-0.6371099417799035,259.6259625962596,-0.5119813736793277
-0.6371539378672972,259.7259725972597,-0.5120123038508622
-0.6371979136150115,259.8259825982598,-0.5120432200217332
-0.6372418690400297,259.9259925992599,-0.5120741222043705
-0.6372858041593148,260.02600260026003,-0.5121050104111889
-0.6373297189898096,260.12601260126013,-0.5121358846545873
-0.6373736135484365,260.22602260226023,-0.5121667449469481
-0.6374174878520975,260.32603260326033,-0.5121975913006398
-0.6374613419176743,260.42604260426043,-0.512228423728014
-0.6375051757620285,260.52605260526053,-0.512259242241407
-0.6375489894020014,260.62606260626063,-0.51229004685314
-0.6375927828544141,260.72607260726073,-0.5123208375755179
-0.6376365561360673,260.82608260826083,-0.5123516144208309
-0.637680309263742,260.92609260926093,-0.5123823774013536
-0.6377240422541989,261.02610261026103,-0.5124131265293446
-0.6377677551241785,261.12611261126114,-0.5124438618170477
-0.6378114478904017,261.22612261226124,-0.512474583276691
-0.6378551205695688,261.32613261326134,-0.5125052909204877
-0.6378987731783609,261.42614261426144,-0.512535984760635
-0.6379424057334382,261.52615261526154,-0.5125666648093152
-0.6379860182514419,261.62616261626164,-0.5125973310786953
-0.6380296107489926,261.72617261726174,-0.512627983580927
-0.6380731832426916,261.82618261826184,-0.5126586223281466
-0.63811673574912,261.92619261926194,-0.5126892473324753
-0.6381602682848395,262.026202620262,-0.5127198586060193
-0.6382037808663918,262.1262126212621,-0.5127504561608698
-0.6382472735102989,262.2262226222622,-0.512781040009102
-0.6382907462330629,262.3262326232623,-0.5128116101627769
-0.6383341990511668,262.4262426242624,-0.5128421666339398
-0.6383776319810734,262.5262526252625,-0.5128727094346216
-0.6384210450392265,262.6262626262626,-0.5129032385768375
-0.6384644382420495,262.7262726272627,-0.512933754072588
-0.638507811605947,262.8262826282628,-0.5129642559338589
-0.6385511651473038,262.9262926292629,-0.5129947441726201
-0.6385944988824853,263.026302630263,-0.5130252188008279
-0.6386378128278374,263.1263126312631,-0.5130556798304222
-0.6386811069996865,263.2263226322632,-0.5130861272733296
-0.6387243814143397,263.3263326332633,-0.5131165611414605
-0.6387676360880851,263.4263426342634,-0.5131469814467109
-0.6388108710371906,263.5263526352635,-0.5131773882009623
-0.6388540862779057,263.6263626362636,-0.5132077814160811
-0.6388972818264602,263.7263726372637,-0.5132381611039193
-0.6389404576990647,263.8263826382638,-0.5132685272763132
-0.6389836139119107,263.9263926392639,-0.5132988799450857
-0.6390267504811703,264.026402640264,-0.5133292191220438
-0.6390698674229968,264.1264126412641,-0.5133595448189805
-0.6391129647535241,264.2264226422642,-0.5133898570476743
-0.6391560424888669,264.3264326432643,-0.5134201558198883
-0.6391991006451216,264.4264426442644,-0.5134504411473721
-0.6392421392383645,264.5264526452645,-0.5134807130418595
-0.6392851582846536,264.6264626462646,-0.5135109715150705
-0.6393281578000278,264.7264726472647,-0.5135412165787105
-0.6393711378005069,264.8264826482648,-0.5135714482444702
-0.6394140983020922,264.9264926492649,-0.5136016665240264
-0.6394570393207654,265.026502650265,-0.5136318714290401
-0.6394999608724901,265.1265126512651,-0.5136620629711592
-0.6395428629732105,265.2265226522652,-0.5136922411620167
-0.6395857456388525,265.3265326532653,-0.513722406013231
-0.6396286088853229,265.4265426542654,-0.5137525575364068
-0.6396714527285098,265.5265526552655,-0.5137826957431335
-0.6397142771842828,265.6265626562656,-0.5138128206449868
-0.6397570822684924,265.7265726572657,-0.5138429322535278
-0.639799867996971,265.8265826582658,-0.5138730305803038
-0.6398426343855319,265.9265926592659,-0.5139031156368473
-0.6398853814499701,266.026602660266,-0.5139331874346769
-0.639928109206062,266.1266126612661,-0.5139632459852967
-0.6399708176695655,266.2266226622662,-0.5139932913001972
-0.6400135068562196,266.3266326632663,-0.514023323390854
-0.6400561767817452,266.4266426642664,-0.5140533422687288
-0.640098827461845,266.5266526652665,-0.5140833479452696
-0.6401414589122026,266.6266626662666,-0.5141133404319098
-0.6401840711484839,266.7266726672667,-0.5141433197400689
-0.6402266641863357,266.8266826682668,-0.5141732858811525
-0.640269238041387,266.9266926692669,-0.5142032388665516
-0.6403117927292485,267.026702670267,-0.5142331787076442
-0.6403543282655125,267.1267126712671,-0.5142631054157933
-0.6403968446657529,267.2267226722672,-0.5142930190023485
-0.6404393419455254,267.3267326732673,-0.5143229194786454
-0.6404818201203677,267.4267426742674,-0.5143528068560055
-0.6405242792057994,267.5267526752675,-0.5143826811457366
-0.6405667192173217,267.6267626762676,-0.5144125423591326
-0.6406091401704175,267.7267726772677,-0.5144423905074735
-0.6406515420805523,267.8267826782678,-0.5144722256020253
-0.6406939249631729,267.9267926792679,-0.5145020476540405
-0.6407362888337083,268.026802680268,-0.5145318566747575
-0.6407786337075697,268.1268126812681,-0.5145616526754015
-0.64082095960015,268.2268226822682,-0.5145914356671831
-0.6408632665268241,268.3268326832683,-0.5146212056613001
-0.6409055545029496,268.4268426842684,-0.514650962668936
-0.6409478235438654,268.5268526852685,-0.5146807067012602
-0.6409900736648931,268.6268626862686,-0.5147104377694303
-0.6410323048813361,268.7268726872687,-0.5147401558845877
-0.6410745172084803,268.8268826882688,-0.5147698610578622
-0.6411167106615936,268.9268926892689,-0.5147995533003691
-0.6411588852559262,269.026902690269,-0.5148292326232105
-0.6412010410067106,269.1269126912691,-0.5148588990374745
-0.6412431779291616,269.2269226922692,-0.5148885525542362
-0.6412852960384763,269.3269326932693,-0.5149181931845568
-0.6413273953498342,269.4269426942694,-0.5149478209394842
-0.641369475878397,269.52695269526953,-0.514977435830053
-0.641411537639309,269.62696269626963,-0.5150070378672837
-0.6414535806476971,269.72697269726973,-0.5150366270621847
-0.6414956049186699,269.82698269826983,-0.5150662034257492
-0.6415376104673195,269.92699269926993,-0.5150957669689586
-0.6415795973087197,270.02700270027003,-0.5151253177027801
-0.6416215654579274,270.12701270127013,-0.5151548556381679
-0.6416635149299816,270.22702270227023,-0.5151843807860627
-0.6417054457399044,270.32703270327033,-0.5152138931573922
-0.6417473579027,270.42704270427043,-0.5152433927630702
-0.6417892514333554,270.52705270527053,-0.515272879613998
-0.6418311263468406,270.62706270627064,-0.5153023537210634
-0.6418729826581078,270.72707270727074,-0.5153318150951407
-0.6419148203820921,270.82708270827084,-0.5153612637470913
-0.6419566395337117,270.92709270927094,-0.5153906996877635
-0.6419984401278673,271.02710271027104,-0.5154201229279927
-0.642040222179442,271.12711271127114,-0.5154495334786
-0.6420819857033024,271.22712271227124,-0.5154789313503947
-0.6421237307142975,271.32713271327134,-0.5155083165541723
-0.6421654572272594,271.42714271427144,-0.5155376891007157
-0.6422071652570032,271.5271527152715,-0.5155670490007944
-0.6422488548183264,271.6271627162716,-0.5155963962651653
-0.6422905259260101,271.7271727172717,-0.5156257309045715
-0.642332178594818,271.8271827182718,-0.5156550529297438
-0.6423738128394969,271.9271927192719,-0.5156843623514002
-0.6424154286747767,272.027202720272,-0.5157136591802447
-0.6424570261153701,272.1272127212721,-0.5157429434269698
-0.6424986051759735,272.2272227222722,-0.5157722151022539
-0.6425401658712656,272.3272327232723,-0.5158014742167636
-0.6425817082159088,272.4272427242724,-0.5158307207811514
-0.6426232322245483,272.5272527252725,-0.515859954806058
-0.6426647379118127,272.6272627262726,-0.5158891763021105
-0.642706225292314,272.7272727272727,-0.5159183852799243
-0.642747694380647,272.8272827282728,-0.5159475817501007
-0.6427891451913902,272.9272927292729,-0.5159767657232293
-0.6428305777391048,273.027302730273,-0.516005937209886
-0.6428719920383358,273.1273127312731,-0.5160350962206348
-0.6429133881036115,273.2273227322732,-0.516064242766027
-0.6429547659494435,273.3273327332733,-0.5160933768566005
-0.6429961255903265,273.4273427342734,-0.5161224985028809
-0.643037467040739,273.5273527352735,-0.5161516077153818
-0.6430787903151428,273.6273627362736,-0.5161807045046027
-0.643120095427983,273.7273727372737,-0.5162097888810322
-0.6431613823936885,273.8273827382738,-0.516238860855145
-0.6432026512266715,273.9273927392739,-0.5162679204374041
-0.6432439019413277,274.027402740274,-0.5162969676382594
-0.6432851345520365,274.1274127412741,-0.5163260024681486
-0.6433263490731609,274.2274227422742,-0.5163550249374969
-0.6433675455190472,274.3274327432743,-0.5163840350567164
-0.6434087239040256,274.4274427442744,-0.5164130328362078
-0.6434498842424103,274.5274527452745,-0.5164420182863587
-0.6434910265484981,274.6274627462746,-0.516470991417544
-0.6435321508365706,274.7274727472747,-0.5164999522401269
-0.6435732571208927,274.8274827482748,-0.5165289007644578
-0.6436143454157132,274.9274927492749,-0.5165578370008748
-0.6436554157352642,275.027502750275,-0.5165867609597035
-0.6436964680937622,275.1275127512751,-0.5166156726512576
-0.6437375025054072,275.2275227522752,-0.5166445720858377
-0.6437785189843832,275.3275327532753,-0.5166734592737335
-0.643819517544858,275.4275427542754,-0.5167023342252208
-0.6438604982009832,275.5275527552755,-0.5167311969505641
-0.6439014609668945,275.6275627562756,-0.5167600474600157
-0.6439424058567115,275.7275727572757,-0.5167888857638152
-0.6439833328845376,275.8275827582758,-0.5168177118721902
-0.6440242420644604,275.9275927592759,-0.5168465257953563
-0.6440651334105515,276.027602760276,-0.5168753275435166
-0.6441060069368665,276.1276127612761,-0.5169041171268626
-0.6441468626574449,276.2276227622762,-0.516932894555573
-0.6441877005863107,276.3276327632763,-0.5169616598398155
-0.6442285207374714,276.4276427642764,-0.5169904129897438
-0.6442693231249194,276.5276527652765,-0.5170191540155016
-0.6443101077626305,276.6276627662766,-0.5170478829272193
-0.644350874664565,276.7276727672767,-0.5170765997350154
-0.6443916238446679,276.8276827682768,-0.517105304448997
-0.6444323553168675,276.9276927692769,-0.517133997079259
-0.6444730690950768,277.027702770277,-0.5171626776358835
-0.6445137651931936,277.1277127712771,-0.5171913461289418
-0.644554443625099,277.2277227722772,-0.5172200025684923
-0.644595104404659,277.3277327732773,-0.5172486469645825
-0.6446357475457238,277.4277427742774,-0.5172772793272471
-0.6446763730621282,277.5277527752775,-0.517305899666509
-0.6447169809676913,277.6277627762776,-0.5173345079923802
-0.6447575712762162,277.7277727772777,-0.5173631043148597
-0.644798144001491,277.8277827782778,-0.5173916886439349
-0.644838699157288,277.9277927792779,-0.5174202609895819
-0.6448792367573639,278.027802780278,-0.517448821361765
-0.6449197568154601,278.1278127812781,-0.517477369770436
-0.6449602593453024,278.2278227822782,-0.5175059062255353
-0.6450007443606013,278.3278327832783,-0.517534430736992
-0.6450412118750515,278.4278427842784,-0.5175629433147231
-0.645081661902333,278.5278527852785,-0.5175914439686338
-0.6451220944561096,278.6278627862786,-0.5176199327086177
-0.6451625095500304,278.7278727872787,-0.5176484095445572
-0.6452029071977285,278.8278827882788,-0.517676874486322
-0.6452432874128226,278.9278927892789,-0.5177053275437715
-0.6452836502089151,279.02790279027903,-0.5177337687267523
-0.645323995599594,279.12791279127913,-0.5177621980451002
-0.6453643235984314,279.22792279227923,-0.5177906155086387
-0.6454046342189846,279.32793279327933,-0.5178190211271807
-0.6454449274747955,279.42794279427943,-0.5178474149105268
-0.645485203379391,279.52795279527953,-0.5178757968684663
-0.6455254619462826,279.62796279627963,-0.5179041670107771
-0.6455657031889667,279.72797279727973,-0.5179325253472253
-0.6456059271209247,279.82798279827983,-0.5179608718875661
-0.645646133755623,279.92799279927993,-0.5179892066415425
-0.6456863231065127,280.02800280028003,-0.5180175296188867
-0.6457264951870301,280.12801280128014,-0.5180458408293191
-0.6457666500105963,280.22802280228024,-0.5180741402825493
-0.6458067875906173,280.32803280328034,-0.5181024279882744
-0.6458469079404845,280.42804280428044,-0.5181307039561813
-0.6458870110735737,280.52805280528054,-0.5181589681959444
-0.6459270970032467,280.62806280628064,-0.5181872207172281
-0.6459671657428494,280.72807280728074,-0.5182154615296846
-0.6460072173057135,280.82808280828084,-0.5182436906429548
-0.6460472517051554,280.92809280928094,-0.5182719080666687
-0.6460872689544772,281.02810281028104,-0.5183001138104446
-0.6461272690669655,281.1281128112811,-0.5183283078838902
-0.6461672520558925,281.2281228122812,-0.5183564902966015
-0.6462072179345153,281.3281328132813,-0.5183846610581628
-0.646247166716077,281.4281428142814,-0.5184128201781488
-0.6462870984138049,281.5281528152815,-0.518440967666121
-0.6463270130409123,281.6281628162816,-0.5184691035316314
-0.6463669106105976,281.7281728172817,-0.5184972277842198
-0.6464067911360445,281.8281828182818,-0.5185253404334156
-0.6464466546304221,281.9281928192819,-0.5185534414887363
-0.6464865011068848,282.028202820282,-0.5185815309596893
-0.6465263305785725,282.1282128212821,-0.5186096088557699
-0.6465661430586103,282.2282228222822,-0.5186376751864632
-0.6466059385601088,282.3282328232823,-0.5186657299612425
-0.6466457170961644,282.4282428242824,-0.5186937731895708
-0.6466854786798582,282.5282528252825,-0.5187218048808996
-0.6467252233242579,282.6282628262826,-0.5187498250446696
-0.6467649510424154,282.7282728272827,-0.5187778336903102
-0.6468046618473694,282.8282828282828,-0.5188058308272406
-0.6468443557521433,282.9282928292829,-0.5188338164648683
-0.6468840327697463,283.028302830283,-0.5188617906125899
-0.6469236929131734,283.1283128312831,-0.5188897532797918
-0.6469633361954049,283.2283228322832,-0.5189177044758486
-0.647002962629407,283.3283328332833,-0.5189456442101248
-0.6470425722281316,283.4283428342834,-0.5189735724919735
-0.6470821650045159,283.5283528352835,-0.5190014893307373
-0.6471217409714831,283.6283628362836,-0.5190293947357476
-0.6471613001419423,283.7283728372837,-0.5190572887163254
-0.6472008425287877,283.8283828382838,-0.5190851712817808
-0.6472403681448999,283.9283928392839,-0.5191130424414125
-0.6472798770031452,284.028402840284,-0.5191409022045095
-0.6473193691163754,284.1284128412841,-0.5191687505803495
-0.6473588444974282,284.2284228422842,-0.5191965875781993
-0.6473983031591273,284.3284328432843,-0.5192244132073152
-0.6474377451142821,284.4284428442844,-0.5192522274769426
-0.6474771703756883,284.5284528452845,-0.5192800303963165
-0.6475165789561268,284.6284628462846,-0.5193078219746615
-0.647555970868365,284.7284728472847,-0.5193356022211906
-0.647595346125156,284.8284828482848,-0.5193633711451071
-0.6476347047392391,284.9284928492849,-0.5193911287556033
-0.6476740467233391,285.028502850285,-0.5194188750618607
-0.6477133720901673,285.1285128512851,-0.5194466100730504
-0.647752680852421,285.2285228522852,-0.5194743337983332
-0.647791973022783,285.3285328532853,-0.5195020462468588
-0.6478312486139228,285.4285428542854,-0.5195297474277668
-0.6478705076384959,285.5285528552855,-0.5195574373501862
-0.6479097501091433,285.6285628562856,-0.5195851160232352
-0.6479489760384929,285.7285728572857,-0.5196127834560221
-0.6479881854391585,285.8285828582858,-0.519640439657644
-0.6480273783237396,285.9285928592859,-0.5196680846371877
-0.6480665547048228,286.028602860286,-0.5196957184037303
-0.64810571459498,286.1286128612861,-0.5197233409663375
-0.6481448580067699,286.2286228622862,-0.5197509523340651
-0.6481839849527371,286.3286328632863,-0.5197785525159583
-0.6482230954454127,286.4286428642864,-0.5198061415210522
-0.6482621894973142,286.5286528652865,-0.5198337193583711
-0.6483012671209448,286.6286628662866,-0.5198612860369293
-0.6483403283287948,286.7286728672867,-0.5198888415657308
-0.6483793731333403,286.8286828682868,-0.5199163859537685
-0.648418401547044,286.9286928692869,-0.5199439192100264
-0.6484574135823549,287.028702870287,-0.5199714413434768
-0.6484964092517085,287.1287128712871,-0.5199989523630828
-0.6485353885675267,287.2287228722872,-0.5200264522777965
-0.6485743515422175,287.3287328732873,-0.5200539410965601
-0.6486132981881759,287.4287428742874,-0.5200814188283054
-0.648652228517783,287.5287528752875,-0.5201088854819542
-0.6486911425434068,287.6287628762876,-0.5201363410664179
-0.6487300402774012,287.7287728772877,-0.5201637855905981
-0.6487689217321071,287.8287828782878,-0.5201912190633854
-0.6488077869198521,287.9287928792879,-0.520218641493661
-0.6488466358529497,288.028802880288,-0.5202460528902959
-0.6488854685437007,288.1288128812881,-0.5202734532621505
-0.6489242850043921,288.2288228822882,-0.5203008426180757
-0.6489630852472976,288.3288328832883,-0.5203282209669117
-0.6490018692846778,288.42884288428843,-0.5203555883174891
-0.6490406371287798,288.52885288528853,-0.5203829446786281
-0.6490793887918371,288.62886288628863,-0.520410290059139
-0.6491181242860704,288.72887288728873,-0.5204376244678223
-0.6491568436236868,288.82888288828883,-0.5204649479134679
-0.6491955468168803,288.92889288928893,-0.5204922604048562
-0.6492342338778317,289.02890289028903,-0.5205195619507577
-0.6492729048187085,289.12891289128913,-0.5205468525599319
-0.6493115596516648,289.22892289228923,-0.5205741322411299
-0.6493501983888417,289.32893289328933,-0.5206014010030915
-0.6493888210423677,289.42894289428943,-0.5206286588545477
-0.649427427624357,289.52895289528954,-0.5206559058042184
-0.6494660181469116,289.62896289628964,-0.5206831418608144
-0.6495045926221201,289.72897289728974,-0.5207103670330364
-0.649543151062058,289.82898289828984,-0.5207375813295754
-0.6495816934787876,289.92899289928994,-0.5207647847591119
-0.6496202198843585,290.02900290029004,-0.5207919773303176
-0.6496587302908069,290.12901290129014,-0.5208191590518534
-0.6496972247101562,290.22902290229024,-0.5208463299323709
-0.6497357031544169,290.32903290329034,-0.5208734899805116
-0.6497741656355862,290.42904290429044,-0.5209006392049078
-0.6498126121656487,290.52905290529054,-0.5209277776141812
-0.6498510427565757,290.6290629062906,-0.5209549052169442
-0.6498894574203258,290.7290729072907,-0.5209820220217993
-0.649927856168845,290.8290829082908,-0.5210091280373399
-0.6499662390140655,290.9290929092909,-0.5210362232721486
-0.6500046059679079,291.029102910291,-0.521063307734799
-0.6500429570422785,291.1291129112911,-0.521090381433855
-0.6500812922490722,291.2291229122912,-0.5211174443778706
-0.6501196116001702,291.3291329132913,-0.5211444965753902
-0.650157915107441,291.4291429142914,-0.5211715380349484
-0.6501962027827406,291.5291529152915,-0.5211985687650708
-0.6502344746379121,291.6291629162916,-0.5212255887742725
-0.6502727306847857,291.7291729172917,-0.5212525980710595
-0.6503109709351794,291.8291829182918,-0.5212795966639285
-0.6503491954008979,291.9291929192919,-0.5213065845613658
-0.6503874040937332,292.029202920292,-0.5213335617718488
-0.6504255970254653,292.1292129212921,-0.5213605283038452
-0.650463774207861,292.2292229222922,-0.5213874841658128
-0.6505019356526747,292.3292329232923,-0.5214144293662006
-0.6505400813716478,292.4292429242924,-0.5214413639134476
-0.6505782113765096,292.5292529252925,-0.5214682878159834
-0.6506163256789765,292.6292629262926,-0.5214952010822279
-0.6506544242907526,292.7292729272927,-0.5215221037205919
-0.6506925072235291,292.8292829282928,-0.5215489957394768
-0.6507305744889851,292.9292929292929,-0.521575877147274
-0.6507686260987868,293.029302930293,-0.5216027479523662
-0.650806662064588,293.1293129312931,-0.5216296081631261
-0.6508446823980303,293.2293229322932,-0.5216564577879171
-0.6508826871107425,293.3293329332933,-0.5216832968350938
-0.6509206762143414,293.4293429342934,-0.5217101253130008
-0.6509586497204305,293.5293529352935,-0.5217369432299732
-0.650996607640602,293.6293629362936,-0.5217637505943377
-0.6510345499864347,293.7293729372937,-0.5217905474144104
-0.6510724767694962,293.8293829382938,-0.5218173336984993
-0.6511103880013405,293.9293929392939,-0.5218441094549023
-0.6511482836935099,294.029402940294,-0.5218708746919082
-0.6511861638575345,294.1294129412941,-0.5218976294177966
-0.6512240285049318,294.2294229422942,-0.5219243736408381
-0.651261877647207,294.3294329432943,-0.5219511073692933
-0.6512997112958536,294.4294429442944,-0.5219778306114149
-0.6513375294623518,294.5294529452945,-0.5220045433754443
-0.6513753321581706,294.6294629462946,-0.5220312456696161
-0.6514131193947661,294.7294729472947,-0.5220579375021535
-0.6514508911835826,294.8294829482948,-0.5220846188812722
-0.6514886475360522,294.9294929492949,-0.5221112898151781
-0.6515263884635945,295.029502950295,-0.5221379503120674
-0.651564113977617,295.1295129512951,-0.5221646003801281
-0.6516018240895157,295.2295229522952,-0.5221912400275388
-0.6516395188106737,295.3295329532953,-0.5222178692624684
-0.6516771981524623,295.4295429542954,-0.5222444880930772
-0.651714862126241,295.5295529552955,-0.5222710965275168
-0.6517525107433566,295.6295629562956,-0.5222976945739288
-0.6517901440151445,295.7295729572957,-0.5223242822404464
-0.6518277619529276,295.8295829582958,-0.5223508595351934
-0.651865364568017,295.9295929592959,-0.5223774264662848
-0.6519029518717121,296.029602960296,-0.5224039830418269
-0.6519405238752998,296.1296129612961,-0.5224305292699161
-0.651978080590055,296.2296229622962,-0.5224570651586404
-0.6520156220272413,296.3296329632963,-0.5224835907160791
-0.6520531481981096,296.4296429642964,-0.5225101059503015
-0.6520906591138993,296.5296529652965,-0.5225366108693689
-0.652128154785838,296.6296629662966,-0.5225631054813333
-0.6521656352251413,296.7296729672967,-0.522589589794238
-0.6522031004430127,296.8296829682968,-0.522616063816117
-0.6522405504506441,296.9296929692969,-0.5226425275549956
-0.6522779852592157,297.029702970297,-0.5226689810188903
-0.6523154048798955,297.1297129712971,-0.5226954242158085
-0.6523528093238398,297.2297229722972,-0.5227218571537486
-0.6523901986021935,297.3297329732973,-0.5227482798407008
-0.6524275727260893,297.4297429742974,-0.5227746922846461
-0.6524649317066482,297.5297529752975,-0.5228010944935559
-0.6525022755549799,297.6297629762976,-0.5228274864753945
-0.6525396042821817,297.7297729772977,-0.5228538682381154
-0.6525769178993397,297.8297829782978,-0.522880239789665
-0.6526142164175279,297.92979297929793,-0.5229066011379798
-0.6526514998478095,298.02980298029803,-0.5229329522909884
-0.6526887682012346,298.12981298129813,-0.5229592932566095
-0.6527260214888431,298.22982298229823,-0.5229856240427545
-0.6527632597216624,298.32983298329833,-0.5230119446573248
-0.6528004829107088,298.42984298429843,-0.523038255108214
-0.6528376910669864,298.52985298529853,-0.5230645554033058
-0.6528748842014883,298.62986298629863,-0.5230908455504769
-0.6529120623251958,298.72987298729873,-0.523117125557594
-0.652949225449079,298.82988298829883,-0.5231433954325158
-0.6529863735840957,298.92989298929893,-0.5231696551830919
-0.6530235067411927,299.02990299029904,-0.5231959048171633
-0.6530606249313057,299.12991299129914,-0.523222144342563
-0.653097728165358,299.22992299229924,-0.5232483737671144
-0.6531348164542622,299.32993299329934,-0.5232745930986332
-0.6531718898089189,299.42994299429944,-0.5233008023449257
-0.6532089482402179,299.52995299529954,-0.5233270015137904
-0.6532459917590367,299.62996299629964,-0.5233531906130166
-0.6532830203762425,299.72997299729974,-0.5233793696503855
-0.6533200341026902,299.82998299829984,-0.5234055386336695
-0.6533570329492239,299.92999299929994,-0.5234316975706326
-0.6533940169266756,300.03000300030004,-0.5234578464690297
-0.6534309860458669,300.1300130013001,-0.5234839853366084
-0.6534679403176076,300.2300230023002,-0.5235101141811065
-0.6535048797526961,300.3300330033003,-0.5235362330102545
-0.6535418043619197,300.4300430043004,-0.5235623418317732
-0.6535787141560545,300.5300530053005,-0.5235884406533762
-0.6536156091458649,300.6300630063006,-0.5236145294827674
-0.6536524893421045,300.7300730073007,-0.5236406083276434
-0.6536893547555156,300.8300830083008,-0.5236666771956916
-0.6537262053968294,300.9300930093009,-0.5236927360945913
-0.6537630412767652,301.030103010301,-0.5237187850320134
-0.6537998624060319,301.1301130113011,-0.5237448240156204
-0.653836668795327,301.2301230123012,-0.5237708530530663
-0.6538734604553367,301.3301330133013,-0.5237968721519966
-0.6539102373967361,301.4301430143014,-0.5238228813200491
-0.6539469996301894,301.5301530153015,-0.5238488805648527
-0.6539837471663494,301.6301630163016,-0.5238748698940279
-0.6540204800158582,301.7301730173017,-0.5239008493151873
-0.6540571981893462,301.8301830183018,-0.5239268188359347
-0.6540939016974331,301.9301930193019,-0.5239527784638662
-0.6541305905507276,302.030203020302,-0.5239787282065691
-0.6541672647598274,302.1302130213021,-0.5240046680716226
-0.654203924335319,302.2302230223022,-0.5240305980665976
-0.6542405692877781,302.3302330233023,-0.5240565181990573
-0.6542771996277691,302.4302430243024,-0.5240824284765556
-0.6543138153658457,302.5302530253025,-0.5241083289066388
-0.6543504165125505,302.6302630263026,-0.5241342194968455
-0.6543870030784154,302.7302730273027,-0.5241601002547049
-0.6544235750739611,302.8302830283028,-0.524185971187739
-0.6544601325096971,302.9302930293029,-0.5242118323034611
-0.6544966753961228,303.030303030303,-0.5242376836093767
-0.6545332037437261,303.1303130313031,-0.5242635251129826
-0.6545697175629844,303.2303230323032,-0.5242893568217681
-0.6546062168643638,303.3303330333033,-0.5243151787432141
-0.65464270165832,303.4303430343034,-0.5243409908847932
-0.6546791719552973,303.5303530353035,-0.5243667932539701
-0.6547156277657301,303.6303630363036,-0.5243925858582011
-0.6547520691000411,303.7303730373037,-0.524418368704935
-0.6547884959686427,303.8303830383038,-0.5244441418016121
-0.6548249083819366,303.9303930393039,-0.5244699051556647
-0.6548613063503134,304.030403040304,-0.5244956587745171
-0.654897689884153,304.1304130413041,-0.5245214026655853
-0.654934058993825,304.2304230423042,-0.5245471368362777
-0.6549704136896876,304.3304330433043,-0.5245728612939944
-0.655006753982089,304.4304430443044,-0.5245985760461274
-0.6550430798813663,304.5304530453045,-0.5246242811000614
-0.6550793913978461,304.6304630463046,-0.5246499764631719
-0.6551156885418443,304.7304730473047,-0.5246756621428277
-0.6551519713236661,304.8304830483048,-0.5247013381463885
